turkid,condition,replicate,startdate,enddate,week,Content,Duration,Frequency,Location,choicestimes
5fb04d7b18107a403a5e77c8,Increasing,3,12:22:40 AM,12:25:48 AM,3,1,1,1,2,12:24:08 AM
5fb04d7b18107a403a5e77c8,Increasing,3,12:22:40 AM,12:25:48 AM,4,1,3,0,2,12:24:26 AM
5fb04d7b18107a403a5e77c8,Increasing,3,12:22:40 AM,12:25:48 AM,5,1,1,2,2,12:24:43 AM
5fb04d7b18107a403a5e77c8,Increasing,3,12:22:40 AM,12:25:48 AM,6,0,1,2,2,12:25:02 AM
5fb04d7b18107a403a5e77c8,Increasing,3,12:22:40 AM,12:25:48 AM,7,0,1,2,1,12:25:16 AM
5fb04d7b18107a403a5e77c8,Increasing,3,12:22:40 AM,12:25:48 AM,8,0,1,2,0,12:25:40 AM
5fb3d0c3f2ff18016df4934d,Flat,2,12:25:39 AM,12:29:14 AM,1,1,0,2,1,12:27:08 AM
5fb3d0c3f2ff18016df4934d,Flat,2,12:25:39 AM,12:29:14 AM,2,1,3,0,1,12:27:31 AM
5fb3d0c3f2ff18016df4934d,Flat,2,12:25:39 AM,12:29:14 AM,3,2,0,0,1,12:27:53 AM
5fb3d0c3f2ff18016df4934d,Flat,2,12:25:39 AM,12:29:14 AM,4,2,0,2,1,12:28:16 AM
5fb3d0c3f2ff18016df4934d,Flat,2,12:25:39 AM,12:29:14 AM,5,1,3,0,1,12:28:37 AM
5fb3d0c3f2ff18016df4934d,Flat,2,12:25:39 AM,12:29:14 AM,6,2,3,0,1,12:28:48 AM
5fb3d0c3f2ff18016df4934d,Flat,2,12:25:39 AM,12:29:14 AM,7,0,3,0,1,12:28:56 AM
5fb3d0c3f2ff18016df4934d,Flat,2,12:25:39 AM,12:29:14 AM,8,0,3,0,0,12:29:04 AM
5fb6a7d5e6359309c20a5c74,Flat,4,12:26:38 AM,12:31:53 AM,1,0,0,0,0,12:27:10 AM
5fb6a7d5e6359309c20a5c74,Flat,4,12:26:38 AM,12:31:53 AM,2,0,0,0,0,12:27:59 AM
5fb6a7d5e6359309c20a5c74,Flat,4,12:26:38 AM,12:31:53 AM,3,0,0,0,0,12:28:17 AM
5fb6a7d5e6359309c20a5c74,Flat,4,12:26:38 AM,12:31:53 AM,4,0,1,0,0,12:29:01 AM
5fb6a7d5e6359309c20a5c74,Flat,4,12:26:38 AM,12:31:53 AM,5,0,0,0,0,12:29:30 AM
5fb6a7d5e6359309c20a5c74,Flat,4,12:26:38 AM,12:31:53 AM,6,1,0,0,0,12:30:13 AM
5fb6a7d5e6359309c20a5c74,Flat,4,12:26:38 AM,12:31:53 AM,7,0,0,0,0,12:31:10 AM
5fb6a7d5e6359309c20a5c74,Flat,4,12:26:38 AM,12:31:53 AM,8,0,0,0,0,12:31:28 AM
5fcfa3168335430d143b4431,Increasing,4,12:22:00 AM,12:23:23 AM,1,0,1,1,2,12:22:16 AM
5fcfa3168335430d143b4431,Increasing,4,12:22:00 AM,12:23:23 AM,2,1,0,2,2,12:22:30 AM
5fcfa3168335430d143b4431,Increasing,4,12:22:00 AM,12:23:23 AM,3,2,1,0,2,12:22:43 AM
5fcfa3168335430d143b4431,Increasing,4,12:22:00 AM,12:23:23 AM,4,1,3,0,2,12:22:52 AM
5fcfa3168335430d143b4431,Increasing,4,12:22:00 AM,12:23:23 AM,5,0,0,2,2,12:22:59 AM
5fcfa3168335430d143b4431,Increasing,4,12:22:00 AM,12:23:23 AM,6,0,0,2,2,12:23:06 AM
5fcfa3168335430d143b4431,Increasing,4,12:22:00 AM,12:23:23 AM,7,1,3,0,2,12:23:14 AM
5fcfa3168335430d143b4431,Increasing,4,12:22:00 AM,12:23:23 AM,8,1,3,0,2,12:23:17 AM
60061a88cef0ed96c3a26e58,Flat,1,12:59:56 AM,12:01:07 AM,1,1,0,1,2,12:00:21 AM
60061a88cef0ed96c3a26e58,Flat,1,12:59:56 AM,12:01:07 AM,2,2,0,1,2,12:00:28 AM
60061a88cef0ed96c3a26e58,Flat,1,12:59:56 AM,12:01:07 AM,3,2,0,1,1,12:00:32 AM
60061a88cef0ed96c3a26e58,Flat,1,12:59:56 AM,12:01:07 AM,4,2,0,1,0,12:00:37 AM
60061a88cef0ed96c3a26e58,Flat,1,12:59:56 AM,12:01:07 AM,5,2,1,0,1,12:00:46 AM
60061a88cef0ed96c3a26e58,Flat,1,12:59:56 AM,12:01:07 AM,6,0,0,1,1,12:00:52 AM
60061a88cef0ed96c3a26e58,Flat,1,12:59:56 AM,12:01:07 AM,7,2,1,1,1,12:00:58 AM
60061a88cef0ed96c3a26e58,Flat,1,12:59:56 AM,12:01:07 AM,8,2,0,1,1,12:01:02 AM
6007421356226920359b5f3e,Increasing,1,12:27:36 AM,12:28:19 AM,1,0,0,0,0,12:27:36 AM
6007421356226920359b5f3e,Increasing,1,12:27:36 AM,12:28:19 AM,2,0,1,0,0,12:27:40 AM
6007421356226920359b5f3e,Increasing,1,12:27:36 AM,12:28:19 AM,3,0,2,0,0,12:27:44 AM
6007421356226920359b5f3e,Increasing,1,12:27:36 AM,12:28:19 AM,4,0,3,1,0,12:27:50 AM
6007421356226920359b5f3e,Increasing,1,12:27:36 AM,12:28:19 AM,5,0,3,0,0,12:27:54 AM
6007421356226920359b5f3e,Increasing,1,12:27:36 AM,12:28:19 AM,6,1,2,0,0,12:27:59 AM
6007421356226920359b5f3e,Increasing,1,12:27:36 AM,12:28:19 AM,7,1,2,0,1,12:28:04 AM
6007421356226920359b5f3e,Increasing,1,12:27:36 AM,12:28:19 AM,8,1,2,0,2,12:28:08 AM
601017ce4f1db9279c1f2b7c,Flat,1,12:36:26 AM,12:37:34 AM,1,0,0,0,0,12:36:36 AM
601017ce4f1db9279c1f2b7c,Flat,1,12:36:26 AM,12:37:34 AM,2,0,1,1,0,12:36:45 AM
601017ce4f1db9279c1f2b7c,Flat,1,12:36:26 AM,12:37:34 AM,3,1,1,1,2,12:36:54 AM
601017ce4f1db9279c1f2b7c,Flat,1,12:36:26 AM,12:37:34 AM,4,1,2,1,2,12:37:04 AM
601017ce4f1db9279c1f2b7c,Flat,1,12:36:26 AM,12:37:34 AM,5,1,3,1,2,12:37:08 AM
601017ce4f1db9279c1f2b7c,Flat,1,12:36:26 AM,12:37:34 AM,6,1,1,2,2,12:37:15 AM
601017ce4f1db9279c1f2b7c,Flat,1,12:36:26 AM,12:37:34 AM,7,2,1,1,1,12:37:23 AM
601017ce4f1db9279c1f2b7c,Flat,1,12:36:26 AM,12:37:34 AM,8,1,1,1,1,12:37:29 AM
60187851316976127d909f30,Increasing,1,12:36:06 AM,12:38:32 AM,1,0,0,2,0,12:36:26 AM
60187851316976127d909f30,Increasing,1,12:36:06 AM,12:38:32 AM,2,1,1,0,1,12:36:50 AM
60187851316976127d909f30,Increasing,1,12:36:06 AM,12:38:32 AM,3,2,2,1,2,12:37:05 AM
60187851316976127d909f30,Increasing,1,12:36:06 AM,12:38:32 AM,4,0,3,0,0,12:37:26 AM
60187851316976127d909f30,Increasing,1,12:36:06 AM,12:38:32 AM,5,1,0,0,1,12:37:38 AM
60187851316976127d909f30,Increasing,1,12:36:06 AM,12:38:32 AM,6,0,1,1,2,12:37:54 AM
60187851316976127d909f30,Increasing,1,12:36:06 AM,12:38:32 AM,7,0,2,2,0,12:38:09 AM
60187851316976127d909f30,Increasing,1,12:36:06 AM,12:38:32 AM,8,1,0,0,1,12:38:24 AM
6018851ceec02b15576038a1,Increasing,4,12:25:27 AM,12:27:04 AM,1,0,0,0,0,12:25:34 AM
6018851ceec02b15576038a1,Increasing,4,12:25:27 AM,12:27:04 AM,2,0,1,0,0,12:25:55 AM
6018851ceec02b15576038a1,Increasing,4,12:25:27 AM,12:27:04 AM,3,0,1,1,0,12:26:07 AM
6018851ceec02b15576038a1,Increasing,4,12:25:27 AM,12:27:04 AM,4,1,1,0,0,12:26:21 AM
6018851ceec02b15576038a1,Increasing,4,12:25:27 AM,12:27:04 AM,5,1,1,0,1,12:26:28 AM
6018851ceec02b15576038a1,Increasing,4,12:25:27 AM,12:27:04 AM,6,1,0,0,1,12:26:36 AM
6018851ceec02b15576038a1,Increasing,4,12:25:27 AM,12:27:04 AM,7,1,0,2,1,12:26:47 AM
6018851ceec02b15576038a1,Increasing,4,12:25:27 AM,12:27:04 AM,8,2,0,2,1,12:26:59 AM
6019a575bd484911682112eb,Increasing,3,12:15:13 AM,12:17:39 AM,1,1,1,0,2,12:15:37 AM
6019a575bd484911682112eb,Increasing,3,12:15:13 AM,12:17:39 AM,2,2,0,1,1,12:15:54 AM
6019a575bd484911682112eb,Increasing,3,12:15:13 AM,12:17:39 AM,3,0,0,2,2,12:16:15 AM
6019a575bd484911682112eb,Increasing,3,12:15:13 AM,12:17:39 AM,4,0,3,0,2,12:16:30 AM
6019a575bd484911682112eb,Increasing,3,12:15:13 AM,12:17:39 AM,5,1,2,1,0,12:16:45 AM
6019a575bd484911682112eb,Increasing,3,12:15:13 AM,12:17:39 AM,6,2,2,1,0,12:17:07 AM
6019a575bd484911682112eb,Increasing,3,12:15:13 AM,12:17:39 AM,7,2,2,2,0,12:17:18 AM
6019a575bd484911682112eb,Increasing,3,12:15:13 AM,12:17:39 AM,8,2,3,2,1,12:17:30 AM
602e85c76e51baa166315eb8,Increasing,0,12:33:42 AM,12:35:56 AM,1,0,0,0,0,12:33:56 AM
602e85c76e51baa166315eb8,Increasing,0,12:33:42 AM,12:35:56 AM,2,1,1,0,1,12:34:27 AM
602e85c76e51baa166315eb8,Increasing,0,12:33:42 AM,12:35:56 AM,3,2,2,0,2,12:34:43 AM
602e85c76e51baa166315eb8,Increasing,0,12:33:42 AM,12:35:56 AM,4,0,0,0,0,12:34:59 AM
602e85c76e51baa166315eb8,Increasing,0,12:33:42 AM,12:35:56 AM,5,1,1,0,1,12:35:12 AM
602e85c76e51baa166315eb8,Increasing,0,12:33:42 AM,12:35:56 AM,6,2,2,0,2,12:35:24 AM
602e85c76e51baa166315eb8,Increasing,0,12:33:42 AM,12:35:56 AM,7,0,0,0,0,12:35:37 AM
602e85c76e51baa166315eb8,Increasing,0,12:33:42 AM,12:35:56 AM,8,1,1,0,1,12:35:48 AM
60314709a11bc805094d9628,Increasing,4,12:25:10 AM,12:29:00 AM,1,0,0,0,0,12:25:27 AM
60314709a11bc805094d9628,Increasing,4,12:25:10 AM,12:29:00 AM,2,0,3,0,0,12:26:13 AM
60314709a11bc805094d9628,Increasing,4,12:25:10 AM,12:29:00 AM,3,0,0,0,2,12:26:52 AM
60314709a11bc805094d9628,Increasing,4,12:25:10 AM,12:29:00 AM,4,0,0,0,1,12:27:36 AM
60314709a11bc805094d9628,Increasing,4,12:25:10 AM,12:29:00 AM,5,1,0,0,1,12:27:56 AM
60314709a11bc805094d9628,Increasing,4,12:25:10 AM,12:29:00 AM,6,2,0,0,1,12:28:22 AM
60314709a11bc805094d9628,Increasing,4,12:25:10 AM,12:29:00 AM,7,2,3,1,1,12:28:33 AM
60314709a11bc805094d9628,Increasing,4,12:25:10 AM,12:29:00 AM,8,2,3,1,1,12:28:55 AM
603b7527efab507a7a9208d0,Flat,0,12:16:02 AM,12:17:57 AM,1,0,0,1,1,12:16:15 AM
603b7527efab507a7a9208d0,Flat,0,12:16:02 AM,12:17:57 AM,2,2,3,0,0,12:16:42 AM
603b7527efab507a7a9208d0,Flat,0,12:16:02 AM,12:17:57 AM,3,1,3,0,0,12:16:58 AM
603b7527efab507a7a9208d0,Flat,0,12:16:02 AM,12:17:57 AM,4,1,2,1,1,12:17:13 AM
603b7527efab507a7a9208d0,Flat,0,12:16:02 AM,12:17:57 AM,5,2,0,0,0,12:17:22 AM
603b7527efab507a7a9208d0,Flat,0,12:16:02 AM,12:17:57 AM,6,1,0,0,0,12:17:30 AM
603b7527efab507a7a9208d0,Flat,0,12:16:02 AM,12:17:57 AM,7,1,1,1,0,12:17:37 AM
603b7527efab507a7a9208d0,Flat,0,12:16:02 AM,12:17:57 AM,8,0,1,2,1,12:17:51 AM
603f5a050ff5a80e5d1ca9df,Increasing,1,12:27:52 AM,12:29:18 AM,1,1,0,0,0,12:28:04 AM
603f5a050ff5a80e5d1ca9df,Increasing,1,12:27:52 AM,12:29:18 AM,2,1,1,1,0,12:28:16 AM
603f5a050ff5a80e5d1ca9df,Increasing,1,12:27:52 AM,12:29:18 AM,3,1,1,2,0,12:28:27 AM
603f5a050ff5a80e5d1ca9df,Increasing,1,12:27:52 AM,12:29:18 AM,4,1,1,2,2,12:28:31 AM
603f5a050ff5a80e5d1ca9df,Increasing,1,12:27:52 AM,12:29:18 AM,5,1,2,2,0,12:28:42 AM
603f5a050ff5a80e5d1ca9df,Increasing,1,12:27:52 AM,12:29:18 AM,6,1,1,2,1,12:28:51 AM
603f5a050ff5a80e5d1ca9df,Increasing,1,12:27:52 AM,12:29:18 AM,7,0,1,2,1,12:28:58 AM
603f5a050ff5a80e5d1ca9df,Increasing,1,12:27:52 AM,12:29:18 AM,8,0,3,2,1,12:29:13 AM
604693490c8a9f0be38a4ecd,Flat,4,12:39:29 AM,12:40:14 AM,1,0,0,0,0,12:39:37 AM
604693490c8a9f0be38a4ecd,Flat,4,12:39:29 AM,12:40:14 AM,2,0,0,0,1,12:39:43 AM
604693490c8a9f0be38a4ecd,Flat,4,12:39:29 AM,12:40:14 AM,3,0,0,0,2,12:39:47 AM
604693490c8a9f0be38a4ecd,Flat,4,12:39:29 AM,12:40:14 AM,4,1,0,0,1,12:39:52 AM
604693490c8a9f0be38a4ecd,Flat,4,12:39:29 AM,12:40:14 AM,5,2,0,0,1,12:39:58 AM
604693490c8a9f0be38a4ecd,Flat,4,12:39:29 AM,12:40:14 AM,6,0,0,0,1,12:40:01 AM
604693490c8a9f0be38a4ecd,Flat,4,12:39:29 AM,12:40:14 AM,7,0,0,0,1,12:40:04 AM
604693490c8a9f0be38a4ecd,Flat,4,12:39:29 AM,12:40:14 AM,8,0,0,0,1,12:40:08 AM
604bd866aaf76cee7a7af909,Increasing,2,12:31:29 AM,12:35:36 AM,1,1,0,2,1,12:32:46 AM
604bd866aaf76cee7a7af909,Increasing,2,12:31:29 AM,12:35:36 AM,2,2,0,2,1,12:33:01 AM
604bd866aaf76cee7a7af909,Increasing,2,12:31:29 AM,12:35:36 AM,3,0,1,0,2,12:33:36 AM
604bd866aaf76cee7a7af909,Increasing,2,12:31:29 AM,12:35:36 AM,4,0,1,0,0,12:34:01 AM
604bd866aaf76cee7a7af909,Increasing,2,12:31:29 AM,12:35:36 AM,5,1,3,1,2,12:34:41 AM
604bd866aaf76cee7a7af909,Increasing,2,12:31:29 AM,12:35:36 AM,6,2,3,0,2,12:34:49 AM
604bd866aaf76cee7a7af909,Increasing,2,12:31:29 AM,12:35:36 AM,7,0,2,1,1,12:35:11 AM
604bd866aaf76cee7a7af909,Increasing,2,12:31:29 AM,12:35:36 AM,8,0,0,2,0,12:35:29 AM
605e1045db1e78400f8121dc,Increasing,4,12:27:39 AM,12:29:17 AM,1,0,0,0,0,12:27:50 AM
605e1045db1e78400f8121dc,Increasing,4,12:27:39 AM,12:29:17 AM,2,1,1,0,0,12:28:02 AM
605e1045db1e78400f8121dc,Increasing,4,12:27:39 AM,12:29:17 AM,3,1,0,1,0,12:28:16 AM
605e1045db1e78400f8121dc,Increasing,4,12:27:39 AM,12:29:17 AM,4,0,2,1,2,12:28:31 AM
605e1045db1e78400f8121dc,Increasing,4,12:27:39 AM,12:29:17 AM,5,1,0,2,0,12:28:43 AM
605e1045db1e78400f8121dc,Increasing,4,12:27:39 AM,12:29:17 AM,6,0,3,0,0,12:28:55 AM
605e1045db1e78400f8121dc,Increasing,4,12:27:39 AM,12:29:17 AM,7,1,3,0,0,12:29:04 AM
605e1045db1e78400f8121dc,Increasing,4,12:27:39 AM,12:29:17 AM,8,1,3,0,2,12:29:12 AM
606b45db446b01c659706420,Flat,4,12:13:39 AM,12:16:16 AM,1,0,0,1,2,12:13:54 AM
606b45db446b01c659706420,Flat,4,12:13:39 AM,12:16:16 AM,2,1,1,1,2,12:14:18 AM
606b45db446b01c659706420,Flat,4,12:13:39 AM,12:16:16 AM,3,2,1,1,0,12:14:37 AM
606b45db446b01c659706420,Flat,4,12:13:39 AM,12:16:16 AM,4,1,2,1,0,12:14:50 AM
606b45db446b01c659706420,Flat,4,12:13:39 AM,12:16:16 AM,5,0,0,2,1,12:15:05 AM
606b45db446b01c659706420,Flat,4,12:13:39 AM,12:16:16 AM,6,1,1,1,0,12:15:32 AM
606b45db446b01c659706420,Flat,4,12:13:39 AM,12:16:16 AM,7,0,1,1,2,12:15:50 AM
606b45db446b01c659706420,Flat,4,12:13:39 AM,12:16:16 AM,8,2,1,1,2,12:16:10 AM
606ee8f52a168c78fda80c23,Increasing,4,12:18:27 AM,12:19:45 AM,1,2,3,2,2,12:18:38 AM
606ee8f52a168c78fda80c23,Increasing,4,12:18:27 AM,12:19:45 AM,2,0,0,0,0,12:18:47 AM
606ee8f52a168c78fda80c23,Increasing,4,12:18:27 AM,12:19:45 AM,3,0,1,1,0,12:18:54 AM
606ee8f52a168c78fda80c23,Increasing,4,12:18:27 AM,12:19:45 AM,4,1,0,0,1,12:19:00 AM
606ee8f52a168c78fda80c23,Increasing,4,12:18:27 AM,12:19:45 AM,5,0,0,0,1,12:19:06 AM
606ee8f52a168c78fda80c23,Increasing,4,12:18:27 AM,12:19:45 AM,6,1,0,0,0,12:19:11 AM
606ee8f52a168c78fda80c23,Increasing,4,12:18:27 AM,12:19:45 AM,7,1,0,0,2,12:19:19 AM
606ee8f52a168c78fda80c23,Increasing,4,12:18:27 AM,12:19:45 AM,8,1,1,0,2,12:19:41 AM
60730cdbbc89ec27b9cc7acd,Flat,4,12:20:43 AM,12:21:50 AM,1,0,0,0,0,12:20:47 AM
60730cdbbc89ec27b9cc7acd,Flat,4,12:20:43 AM,12:21:50 AM,2,0,1,0,0,12:20:56 AM
60730cdbbc89ec27b9cc7acd,Flat,4,12:20:43 AM,12:21:50 AM,3,0,2,0,0,12:21:03 AM
60730cdbbc89ec27b9cc7acd,Flat,4,12:20:43 AM,12:21:50 AM,4,0,1,1,2,12:21:13 AM
60730cdbbc89ec27b9cc7acd,Flat,4,12:20:43 AM,12:21:50 AM,5,0,1,1,0,12:21:19 AM
60730cdbbc89ec27b9cc7acd,Flat,4,12:20:43 AM,12:21:50 AM,6,1,1,0,0,12:21:26 AM
60730cdbbc89ec27b9cc7acd,Flat,4,12:20:43 AM,12:21:50 AM,7,0,3,0,0,12:21:37 AM
60730cdbbc89ec27b9cc7acd,Flat,4,12:20:43 AM,12:21:50 AM,8,0,3,1,0,12:21:45 AM
6086ca7ded41075e39973ec1,Increasing,3,12:37:10 AM,12:38:34 AM,1,0,0,0,0,12:37:16 AM
6086ca7ded41075e39973ec1,Increasing,3,12:37:10 AM,12:38:34 AM,2,0,0,0,0,12:37:25 AM
6086ca7ded41075e39973ec1,Increasing,3,12:37:10 AM,12:38:34 AM,3,0,1,0,0,12:37:33 AM
6086ca7ded41075e39973ec1,Increasing,3,12:37:10 AM,12:38:34 AM,4,0,1,1,2,12:37:46 AM
6086ca7ded41075e39973ec1,Increasing,3,12:37:10 AM,12:38:34 AM,5,0,1,1,1,12:37:53 AM
6086ca7ded41075e39973ec1,Increasing,3,12:37:10 AM,12:38:34 AM,6,0,2,0,0,12:38:05 AM
6086ca7ded41075e39973ec1,Increasing,3,12:37:10 AM,12:38:34 AM,7,0,2,0,1,12:38:13 AM
6086ca7ded41075e39973ec1,Increasing,3,12:37:10 AM,12:38:34 AM,8,0,3,1,1,12:38:27 AM
608ee492d63622f9f4d5306f,Increasing,0,12:25:47 AM,12:29:15 AM,1,0,0,0,0,12:26:20 AM
608ee492d63622f9f4d5306f,Increasing,0,12:25:47 AM,12:29:15 AM,2,1,1,0,2,12:26:48 AM
608ee492d63622f9f4d5306f,Increasing,0,12:25:47 AM,12:29:15 AM,3,0,0,1,1,12:27:16 AM
608ee492d63622f9f4d5306f,Increasing,0,12:25:47 AM,12:29:15 AM,4,2,2,0,1,12:27:43 AM
608ee492d63622f9f4d5306f,Increasing,0,12:25:47 AM,12:29:15 AM,5,0,1,1,2,12:28:10 AM
608ee492d63622f9f4d5306f,Increasing,0,12:25:47 AM,12:29:15 AM,6,0,0,2,2,12:28:32 AM
608ee492d63622f9f4d5306f,Increasing,0,12:25:47 AM,12:29:15 AM,7,0,2,0,2,12:28:58 AM
608ee492d63622f9f4d5306f,Increasing,0,12:25:47 AM,12:29:15 AM,8,0,3,0,1,12:29:15 AM
60a3fc9540b8da80ae5af067,Flat,1,12:34:19 AM,12:37:30 AM,1,0,0,0,0,12:34:42 AM
60a3fc9540b8da80ae5af067,Flat,1,12:34:19 AM,12:37:30 AM,2,0,0,0,0,12:35:27 AM
60a3fc9540b8da80ae5af067,Flat,1,12:34:19 AM,12:37:30 AM,3,0,0,0,0,12:35:40 AM
60a3fc9540b8da80ae5af067,Flat,1,12:34:19 AM,12:37:30 AM,4,0,0,0,0,12:35:50 AM
60a3fc9540b8da80ae5af067,Flat,1,12:34:19 AM,12:37:30 AM,5,2,1,1,1,12:36:28 AM
60a3fc9540b8da80ae5af067,Flat,1,12:34:19 AM,12:37:30 AM,6,2,1,1,1,12:36:47 AM
60a3fc9540b8da80ae5af067,Flat,1,12:34:19 AM,12:37:30 AM,7,0,0,0,0,12:37:08 AM
60a3fc9540b8da80ae5af067,Flat,1,12:34:19 AM,12:37:30 AM,8,0,0,0,0,12:37:17 AM
60aa16c68f8b93c186c5465b,Increasing,0,12:24:44 AM,12:33:02 AM,1,0,1,0,0,12:25:14 AM
60aa16c68f8b93c186c5465b,Increasing,0,12:24:44 AM,12:33:02 AM,2,0,0,2,0,12:26:38 AM
60aa16c68f8b93c186c5465b,Increasing,0,12:24:44 AM,12:33:02 AM,3,2,3,1,2,12:27:23 AM
60aa16c68f8b93c186c5465b,Increasing,0,12:24:44 AM,12:33:02 AM,4,1,0,0,1,12:28:13 AM
60aa16c68f8b93c186c5465b,Increasing,0,12:24:44 AM,12:33:02 AM,5,1,1,1,2,12:29:34 AM
60aa16c68f8b93c186c5465b,Increasing,0,12:24:44 AM,12:33:02 AM,6,1,0,2,2,12:30:53 AM
60aa16c68f8b93c186c5465b,Increasing,0,12:24:44 AM,12:33:02 AM,7,1,3,1,2,12:32:07 AM
60aa16c68f8b93c186c5465b,Increasing,0,12:24:44 AM,12:33:02 AM,8,1,0,1,2,12:32:26 AM
60aecded93eb495d413a482b,Flat,1,12:32:09 AM,12:33:18 AM,1,0,0,0,0,12:32:17 AM
60aecded93eb495d413a482b,Flat,1,12:32:09 AM,12:33:18 AM,2,0,1,0,0,12:32:24 AM
60aecded93eb495d413a482b,Flat,1,12:32:09 AM,12:33:18 AM,3,1,1,0,0,12:32:34 AM
60aecded93eb495d413a482b,Flat,1,12:32:09 AM,12:33:18 AM,4,1,1,1,0,12:32:43 AM
60aecded93eb495d413a482b,Flat,1,12:32:09 AM,12:33:18 AM,5,1,1,2,0,12:32:51 AM
60aecded93eb495d413a482b,Flat,1,12:32:09 AM,12:33:18 AM,6,1,2,0,0,12:32:56 AM
60aecded93eb495d413a482b,Flat,1,12:32:09 AM,12:33:18 AM,7,1,1,0,2,12:33:05 AM
60aecded93eb495d413a482b,Flat,1,12:32:09 AM,12:33:18 AM,8,1,1,0,1,12:33:12 AM
60b1073cfd6d4ef92a3fed74,Increasing,1,12:38:31 AM,12:39:58 AM,1,1,0,1,2,12:38:46 AM
60b1073cfd6d4ef92a3fed74,Increasing,1,12:38:31 AM,12:39:58 AM,2,1,1,1,2,12:38:59 AM
60b1073cfd6d4ef92a3fed74,Increasing,1,12:38:31 AM,12:39:58 AM,3,1,1,1,2,12:39:15 AM
60b1073cfd6d4ef92a3fed74,Increasing,1,12:38:31 AM,12:39:58 AM,4,1,1,1,2,12:39:23 AM
60b1073cfd6d4ef92a3fed74,Increasing,1,12:38:31 AM,12:39:58 AM,5,1,0,1,2,12:39:34 AM
60b1073cfd6d4ef92a3fed74,Increasing,1,12:38:31 AM,12:39:58 AM,6,1,0,1,2,12:39:40 AM
60b1073cfd6d4ef92a3fed74,Increasing,1,12:38:31 AM,12:39:58 AM,7,1,0,1,2,12:39:48 AM
60b1073cfd6d4ef92a3fed74,Increasing,1,12:38:31 AM,12:39:58 AM,8,1,0,1,2,12:39:52 AM
60b85becc8a6814025bc03f6,Flat,0,12:23:29 AM,12:24:57 AM,1,0,3,0,0,12:23:46 AM
60b85becc8a6814025bc03f6,Flat,0,12:23:29 AM,12:24:57 AM,2,0,0,0,0,12:23:53 AM
60b85becc8a6814025bc03f6,Flat,0,12:23:29 AM,12:24:57 AM,3,0,0,1,0,12:24:04 AM
60b85becc8a6814025bc03f6,Flat,0,12:23:29 AM,12:24:57 AM,4,0,0,2,0,12:24:11 AM
60b85becc8a6814025bc03f6,Flat,0,12:23:29 AM,12:24:57 AM,5,0,0,1,1,12:24:26 AM
60b85becc8a6814025bc03f6,Flat,0,12:23:29 AM,12:24:57 AM,6,1,0,1,0,12:24:33 AM
60b85becc8a6814025bc03f6,Flat,0,12:23:29 AM,12:24:57 AM,7,2,0,1,0,12:24:37 AM
60b85becc8a6814025bc03f6,Flat,0,12:23:29 AM,12:24:57 AM,8,0,0,1,2,12:24:50 AM
60ba366b3792b3b40b6716bc,Flat,2,12:18:06 AM,12:19:29 AM,1,0,0,0,0,12:18:17 AM
60ba366b3792b3b40b6716bc,Flat,2,12:18:06 AM,12:19:29 AM,2,0,3,0,0,12:18:45 AM
60ba366b3792b3b40b6716bc,Flat,2,12:18:06 AM,12:19:29 AM,3,0,1,0,0,12:18:53 AM
60ba366b3792b3b40b6716bc,Flat,2,12:18:06 AM,12:19:29 AM,4,0,1,1,0,12:18:59 AM
60ba366b3792b3b40b6716bc,Flat,2,12:18:06 AM,12:19:29 AM,5,0,1,2,0,12:19:04 AM
60ba366b3792b3b40b6716bc,Flat,2,12:18:06 AM,12:19:29 AM,6,0,1,0,1,12:19:11 AM
60ba366b3792b3b40b6716bc,Flat,2,12:18:06 AM,12:19:29 AM,7,1,1,0,2,12:19:19 AM
60ba366b3792b3b40b6716bc,Flat,2,12:18:06 AM,12:19:29 AM,8,2,1,0,2,12:19:24 AM
60be1ea6b06c026c3531e0f5,Increasing,0,12:21:19 AM,12:23:09 AM,1,1,1,0,0,12:21:58 AM
60be1ea6b06c026c3531e0f5,Increasing,0,12:21:19 AM,12:23:09 AM,2,1,1,0,0,12:22:10 AM
60be1ea6b06c026c3531e0f5,Increasing,0,12:21:19 AM,12:23:09 AM,3,1,1,0,0,12:22:22 AM
60be1ea6b06c026c3531e0f5,Increasing,0,12:21:19 AM,12:23:09 AM,4,1,1,0,0,12:22:28 AM
60be1ea6b06c026c3531e0f5,Increasing,0,12:21:19 AM,12:23:09 AM,5,1,1,0,0,12:22:34 AM
60be1ea6b06c026c3531e0f5,Increasing,0,12:21:19 AM,12:23:09 AM,6,2,1,0,0,12:22:44 AM
60be1ea6b06c026c3531e0f5,Increasing,0,12:21:19 AM,12:23:09 AM,7,2,0,1,0,12:22:56 AM
60be1ea6b06c026c3531e0f5,Increasing,0,12:21:19 AM,12:23:09 AM,8,2,0,1,0,12:23:03 AM
60c5165878a82f763c29536a,Flat,2,12:48:58 AM,12:50:10 AM,1,0,0,1,0,12:49:18 AM
60c5165878a82f763c29536a,Flat,2,12:48:58 AM,12:50:10 AM,2,1,0,1,0,12:49:29 AM
60c5165878a82f763c29536a,Flat,2,12:48:58 AM,12:50:10 AM,3,1,1,1,0,12:49:40 AM
60c5165878a82f763c29536a,Flat,2,12:48:58 AM,12:50:10 AM,4,2,1,1,0,12:49:46 AM
