turkid,condition,replicate,startdate,enddate,week,chosen_duration,chosen_frequency,chosen_content,chosen_location,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
5c5a212b5ed69900019c7e0a,Flat,0,2024-04-22 19:33:07,2024-04-22 19:36:35,5,1,2,1,0,2024-04-22T19:35:49Z,15.70300006866455,3,0,1
5c5a212b5ed69900019c7e0a,Flat,0,2024-04-22 19:33:07,2024-04-22 19:36:35,6,3,1,0,0,2024-04-22T19:36:08Z,18.667999982833862,1,2,3
5c5a212b5ed69900019c7e0a,Flat,0,2024-04-22 19:33:07,2024-04-22 19:36:35,7,0,2,1,0,2024-04-22T19:36:21Z,13.20300006866455,2,0,3
5c5a212b5ed69900019c7e0a,Flat,0,2024-04-22 19:33:07,2024-04-22 19:36:35,8,0,2,2,0,2024-04-22T19:36:27Z,5.250999927520752,3,0,1
616c4a95398b06c2c85b32ed,Flat,3,2024-04-22 19:32:36,2024-04-22 19:33:41,1,0,1,0,0,2024-04-22T19:32:50Z,0,3,0,0
616c4a95398b06c2c85b32ed,Flat,3,2024-04-22 19:32:36,2024-04-22 19:33:41,2,0,1,2,0,2024-04-22T19:33:02Z,12.15999984741211,2,1,1
616c4a95398b06c2c85b32ed,Flat,3,2024-04-22 19:32:36,2024-04-22 19:33:41,3,1,0,0,0,2024-04-22T19:33:11Z,8.519000053405762,3,0,3
616c4a95398b06c2c85b32ed,Flat,3,2024-04-22 19:32:36,2024-04-22 19:33:41,4,2,0,0,0,2024-04-22T19:33:15Z,4.4709999561309814,2,0,1
616c4a95398b06c2c85b32ed,Flat,3,2024-04-22 19:32:36,2024-04-22 19:33:41,5,1,1,0,0,2024-04-22T19:33:21Z,5.742000102996826,4,0,2
616c4a95398b06c2c85b32ed,Flat,3,2024-04-22 19:32:36,2024-04-22 19:33:41,6,1,0,0,2,2024-04-22T19:33:26Z,4.71399998664856,2,1,2
616c4a95398b06c2c85b32ed,Flat,3,2024-04-22 19:32:36,2024-04-22 19:33:41,7,1,0,1,0,2024-04-22T19:33:31Z,4.721999883651733,2,0,2
616c4a95398b06c2c85b32ed,Flat,3,2024-04-22 19:32:36,2024-04-22 19:33:41,8,1,1,1,0,2024-04-22T19:33:37Z,6.505000114440918,3,0,1
59d4b503e59146000112e521,Flat,0,2024-04-22 19:34:10,2024-04-22 19:37:37,1,0,0,0,0,2024-04-22T20:06:57Z,0,2,0,0
59d4b503e59146000112e521,Flat,0,2024-04-22 19:34:10,2024-04-22 19:37:37,2,1,0,0,0,2024-04-22T20:07:52Z,55.33099985122681,2,0,1
59d4b503e59146000112e521,Flat,0,2024-04-22 19:34:10,2024-04-22 19:37:37,3,2,0,0,0,2024-04-22T20:08:40Z,47.575000047683716,3,0,1
59d4b503e59146000112e521,Flat,0,2024-04-22 19:34:10,2024-04-22 19:37:37,4,3,0,0,0,2024-04-22T20:08:59Z,18.818000078201294,2,1,1
59d4b503e59146000112e521,Flat,0,2024-04-22 19:34:10,2024-04-22 19:37:37,5,2,1,0,0,2024-04-22T20:09:22Z,22.812999963760376,4,0,2
59d4b503e59146000112e521,Flat,0,2024-04-22 19:34:10,2024-04-22 19:37:37,6,2,1,1,0,2024-04-22T20:09:36Z,14.190999984741211,3,1,1
59d4b503e59146000112e521,Flat,0,2024-04-22 19:34:10,2024-04-22 19:37:37,7,2,1,2,0,2024-04-22T20:09:46Z,10.059000015258789,3,0,1
59d4b503e59146000112e521,Flat,0,2024-04-22 19:34:10,2024-04-22 19:37:37,8,2,1,0,1,2024-04-22T20:09:59Z,13.625999927520752,3,1,2
5f057c7f3f3bf0000b446bb9,Increasing,1,2024-04-22 19:30:49,2024-04-22 19:32:09,1,0,0,1,0,2024-04-22T19:31:00Z,0,2,0,0
5f057c7f3f3bf0000b446bb9,Increasing,1,2024-04-22 19:30:49,2024-04-22 19:32:09,2,0,1,0,0,2024-04-22T19:31:12Z,11.416000127792358,4,1,2
5f057c7f3f3bf0000b446bb9,Increasing,1,2024-04-22 19:30:49,2024-04-22 19:32:09,3,0,1,1,2,2024-04-22T19:31:23Z,10.930999994277954,2,1,2
5f057c7f3f3bf0000b446bb9,Increasing,1,2024-04-22 19:30:49,2024-04-22 19:32:09,4,0,0,2,1,2024-04-22T19:31:34Z,11.19599986076355,1,2,3
5f057c7f3f3bf0000b446bb9,Increasing,1,2024-04-22 19:30:49,2024-04-22 19:32:09,5,0,0,1,0,2024-04-22T19:31:43Z,9.624000072479248,2,0,2
5f057c7f3f3bf0000b446bb9,Increasing,1,2024-04-22 19:30:49,2024-04-22 19:32:09,6,0,1,1,0,2024-04-22T19:31:52Z,8.342999935150146,3,1,1
5f057c7f3f3bf0000b446bb9,Increasing,1,2024-04-22 19:30:49,2024-04-22 19:32:09,7,0,1,0,1,2024-04-22T19:32:00Z,8.473999977111816,3,2,2
5f057c7f3f3bf0000b446bb9,Increasing,1,2024-04-22 19:30:49,2024-04-22 19:32:09,8,0,1,0,1,2024-04-22T19:32:05Z,4.327000141143799,3,2,0
5f737193245fcd0967d7ced5,Increasing,2,2024-04-22 19:30:11,2024-04-22 19:32:22,1,2,1,2,0,2024-04-22T19:30:24Z,0,2,1,0
5f737193245fcd0967d7ced5,Increasing,2,2024-04-22 19:30:11,2024-04-22 19:32:22,2,3,1,1,0,2024-04-22T19:30:54Z,29.983999967575073,0,3,2
5f737193245fcd0967d7ced5,Increasing,2,2024-04-22 19:30:11,2024-04-22 19:32:22,3,2,0,2,0,2024-04-22T19:31:08Z,14.178999900817871,3,0,3
5f737193245fcd0967d7ced5,Increasing,2,2024-04-22 19:30:11,2024-04-22 19:32:22,4,1,0,2,0,2024-04-22T19:31:17Z,8.644999980926514,2,0,1
5f737193245fcd0967d7ced5,Increasing,2,2024-04-22 19:30:11,2024-04-22 19:32:22,5,3,0,2,0,2024-04-22T19:31:30Z,13.140000104904175,2,1,1
5f737193245fcd0967d7ced5,Increasing,2,2024-04-22 19:30:11,2024-04-22 19:32:22,6,2,2,2,0,2024-04-22T19:31:54Z,24.086999893188477,2,0,2
5f737193245fcd0967d7ced5,Increasing,2,2024-04-22 19:30:11,2024-04-22 19:32:22,7,2,2,0,0,2024-04-22T19:32:07Z,12.35700011253357,1,0,1
5f737193245fcd0967d7ced5,Increasing,2,2024-04-22 19:30:11,2024-04-22 19:32:22,8,3,2,0,0,2024-04-22T19:32:17Z,10.72000002861023,0,1,1
5ef8aa9b55ec476081b348bf,Increasing,4,2024-04-22 19:31:28,2024-04-22 19:32:27,1,0,0,1,2,2024-04-22T19:31:36Z,0,0,1,0
5ef8aa9b55ec476081b348bf,Increasing,4,2024-04-22 19:31:28,2024-04-22 19:32:27,2,0,0,0,2,2024-04-22T19:31:43Z,7.604000091552734,1,1,1
5ef8aa9b55ec476081b348bf,Increasing,4,2024-04-22 19:31:28,2024-04-22 19:32:27,3,0,0,2,2,2024-04-22T19:31:55Z,11.967999935150146,0,2,1
5ef8aa9b55ec476081b348bf,Increasing,4,2024-04-22 19:31:28,2024-04-22 19:32:27,4,1,1,0,2,2024-04-22T19:32:05Z,9.901000022888184,3,1,3
5ef8aa9b55ec476081b348bf,Increasing,4,2024-04-22 19:31:28,2024-04-22 19:32:27,5,1,0,0,2,2024-04-22T19:32:08Z,3.0959999561309814,2,1,1
5ef8aa9b55ec476081b348bf,Increasing,4,2024-04-22 19:31:28,2024-04-22 19:32:27,6,1,0,0,0,2024-04-22T19:32:14Z,6.198000192642212,3,0,1
5ef8aa9b55ec476081b348bf,Increasing,4,2024-04-22 19:31:28,2024-04-22 19:32:27,7,1,0,0,1,2024-04-22T19:32:17Z,2.7269999980926514,2,0,1
5ef8aa9b55ec476081b348bf,Increasing,4,2024-04-22 19:31:28,2024-04-22 19:32:27,8,0,0,0,1,2024-04-22T19:32:23Z,5.98799991607666,1,0,1
599f00c54d25e800012fc9a6,Increasing,0,2024-04-22 19:30:27,2024-04-22 19:32:34,1,0,0,0,0,2024-04-22T19:30:45Z,0,1,3,0
599f00c54d25e800012fc9a6,Increasing,0,2024-04-22 19:30:27,2024-04-22 19:32:34,2,2,0,0,0,2024-04-22T19:31:03Z,17.282999992370605,2,2,1
599f00c54d25e800012fc9a6,Increasing,0,2024-04-22 19:30:27,2024-04-22 19:32:34,3,2,2,0,0,2024-04-22T19:31:12Z,9.016999959945679,2,1,1
599f00c54d25e800012fc9a6,Increasing,0,2024-04-22 19:30:27,2024-04-22 19:32:34,4,2,2,2,0,2024-04-22T19:31:19Z,7.7209999561309814,1,2,1
599f00c54d25e800012fc9a6,Increasing,0,2024-04-22 19:30:27,2024-04-22 19:32:34,5,2,2,0,2,2024-04-22T19:31:28Z,9.029000043869019,3,0,2
599f00c54d25e800012fc9a6,Increasing,0,2024-04-22 19:30:27,2024-04-22 19:32:34,6,2,2,0,1,2024-04-22T19:31:39Z,10.986000061035156,2,0,1
599f00c54d25e800012fc9a6,Increasing,0,2024-04-22 19:30:27,2024-04-22 19:32:34,7,3,2,0,2,2024-04-22T19:31:49Z,9.648000001907349,2,0,2
599f00c54d25e800012fc9a6,Increasing,0,2024-04-22 19:30:27,2024-04-22 19:32:34,8,2,1,0,2,2024-04-22T19:32:15Z,25.94099998474121,4,0,2
57e7e2cb91b7fc00014953a0,Flat,4,2024-04-22 19:33:23,2024-04-22 19:34:33,1,1,1,0,2,2024-04-22T19:33:32Z,0,3,0,0
57e7e2cb91b7fc00014953a0,Flat,4,2024-04-22 19:33:23,2024-04-22 19:34:33,2,0,2,0,2,2024-04-22T19:33:45Z,13.01200008392334,3,1,2
57e7e2cb91b7fc00014953a0,Flat,4,2024-04-22 19:33:23,2024-04-22 19:34:33,3,0,2,1,2,2024-04-22T19:33:58Z,12.509999990463257,2,1,1
57e7e2cb91b7fc00014953a0,Flat,4,2024-04-22 19:33:23,2024-04-22 19:34:33,4,0,2,0,2,2024-04-22T19:34:02Z,4.2790000438690186,3,1,1
57e7e2cb91b7fc00014953a0,Flat,4,2024-04-22 19:33:23,2024-04-22 19:34:33,5,1,2,0,2,2024-04-22T19:34:07Z,5.2230000495910645,4,1,1
57e7e2cb91b7fc00014953a0,Flat,4,2024-04-22 19:33:23,2024-04-22 19:34:33,6,1,1,0,2,2024-04-22T19:34:15Z,8.22000002861023,3,0,1
57e7e2cb91b7fc00014953a0,Flat,4,2024-04-22 19:33:23,2024-04-22 19:34:33,7,2,1,0,2,2024-04-22T19:34:22Z,6.388999938964844,2,0,1
57e7e2cb91b7fc00014953a0,Flat,4,2024-04-22 19:33:23,2024-04-22 19:34:33,8,2,1,0,2,2024-04-22T19:34:27Z,4.813999891281128,2,0,0
5d9029dab1a0f00017dac7b9,Flat,4,2024-04-22 19:31:34,2024-04-22 19:33:10,1,3,0,1,0,2024-04-22T19:31:58Z,0,3,1,0
5d9029dab1a0f00017dac7b9,Flat,4,2024-04-22 19:31:34,2024-04-22 19:33:10,2,0,0,1,0,2024-04-22T19:32:08Z,10.126999855041504,4,0,1
5d9029dab1a0f00017dac7b9,Flat,4,2024-04-22 19:31:34,2024-04-22 19:33:10,3,0,2,1,0,2024-04-22T19:32:17Z,8.769999980926514,3,1,1
5d9029dab1a0f00017dac7b9,Flat,4,2024-04-22 19:31:34,2024-04-22 19:33:10,4,0,2,2,0,2024-04-22T19:32:25Z,7.647000074386597,2,1,1
5d9029dab1a0f00017dac7b9,Flat,4,2024-04-22 19:31:34,2024-04-22 19:33:10,5,0,0,0,1,2024-04-22T19:32:37Z,12.499000072479248,2,2,3
5d9029dab1a0f00017dac7b9,Flat,4,2024-04-22 19:31:34,2024-04-22 19:33:10,6,0,0,1,2,2024-04-22T19:32:45Z,7.85699987411499,3,0,2
5d9029dab1a0f00017dac7b9,Flat,4,2024-04-22 19:31:34,2024-04-22 19:33:10,7,3,0,1,2,2024-04-22T19:32:52Z,7.314000129699707,2,1,1
5d9029dab1a0f00017dac7b9,Flat,4,2024-04-22 19:31:34,2024-04-22 19:33:10,8,0,0,0,0,2024-04-22T19:33:03Z,11.073999881744385,3,1,3
60aecded93eb495d413a482b,Flat,1,2024-04-22 19:32:08,2024-04-22 19:33:18,1,0,0,0,0,2024-04-22T19:32:17Z,0,2,0,0
60aecded93eb495d413a482b,Flat,1,2024-04-22 19:32:08,2024-04-22 19:33:18,2,1,0,0,0,2024-04-22T19:32:24Z,7.140000104904175,3,0,1
60aecded93eb495d413a482b,Flat,1,2024-04-22 19:32:08,2024-04-22 19:33:18,3,1,0,1,0,2024-04-22T19:32:33Z,9.312000036239624,4,0,1
60aecded93eb495d413a482b,Flat,1,2024-04-22 19:32:08,2024-04-22 19:33:18,4,1,1,1,0,2024-04-22T19:32:42Z,9.263000011444092,3,0,1
60aecded93eb495d413a482b,Flat,1,2024-04-22 19:32:08,2024-04-22 19:33:18,5,1,2,1,0,2024-04-22T19:32:50Z,7.769999980926514,3,1,1
60aecded93eb495d413a482b,Flat,1,2024-04-22 19:32:08,2024-04-22 19:33:18,6,2,0,1,0,2024-04-22T19:32:56Z,5.835999965667725,3,0,2
60aecded93eb495d413a482b,Flat,1,2024-04-22 19:32:08,2024-04-22 19:33:18,7,1,0,1,2,2024-04-22T19:33:05Z,8.75600004196167,3,1,2
60aecded93eb495d413a482b,Flat,1,2024-04-22 19:32:08,2024-04-22 19:33:18,8,1,0,1,1,2024-04-22T19:33:12Z,7.2850000858306885,3,0,1
5f1d33793e85b262ec88556e,Flat,0,2024-04-22 19:33:12,2024-04-22 19:34:47,1,2,0,0,1,2024-04-22T19:33:43Z,0,2,0,0
5f1d33793e85b262ec88556e,Flat,0,2024-04-22 19:33:12,2024-04-22 19:34:47,2,0,1,0,2,2024-04-22T19:33:56Z,13.199999809265137,2,1,3
5f1d33793e85b262ec88556e,Flat,0,2024-04-22 19:33:12,2024-04-22 19:34:47,3,1,0,0,0,2024-04-22T19:34:05Z,8.872000217437744,3,1,3
5f1d33793e85b262ec88556e,Flat,0,2024-04-22 19:33:12,2024-04-22 19:34:47,4,1,1,1,1,2024-04-22T19:34:13Z,7.596999883651733,1,0,3
5f1d33793e85b262ec88556e,Flat,0,2024-04-22 19:33:12,2024-04-22 19:34:47,5,0,2,1,1,2024-04-22T19:34:24Z,10.769999980926514,0,2,2
5f1d33793e85b262ec88556e,Flat,0,2024-04-22 19:33:12,2024-04-22 19:34:47,6,2,1,0,1,2024-04-22T19:34:31Z,7.417999982833862,1,0,3
5f1d33793e85b262ec88556e,Flat,0,2024-04-22 19:33:12,2024-04-22 19:34:47,7,1,1,0,1,2024-04-22T19:34:37Z,6.420000076293945,2,0,1
5f1d33793e85b262ec88556e,Flat,0,2024-04-22 19:33:12,2024-04-22 19:34:47,8,1,1,1,1,2024-04-22T19:34:43Z,5.204999923706055,1,0,1
63edf5db7358db4fabaf9c46,Flat,2,2024-04-22 19:28:55,2024-04-22 19:33:24,1,0,2,0,0,2024-04-22T19:29:31Z,0,2,1,0
63edf5db7358db4fabaf9c46,Flat,2,2024-04-22 19:28:55,2024-04-22 19:33:24,2,0,0,0,0,2024-04-22T19:29:47Z,15.860999822616577,1,2,1
63edf5db7358db4fabaf9c46,Flat,2,2024-04-22 19:28:55,2024-04-22 19:33:24,3,3,0,0,0,2024-04-22T19:30:09Z,21.453999996185303,1,3,1
63edf5db7358db4fabaf9c46,Flat,2,2024-04-22 19:28:55,2024-04-22 19:33:24,4,3,0,1,0,2024-04-22T19:30:38Z,29.597000122070313,0,3,1
63edf5db7358db4fabaf9c46,Flat,2,2024-04-22 19:28:55,2024-04-22 19:33:24,5,3,0,2,0,2024-04-22T19:31:00Z,21.799000024795532,0,4,1
63edf5db7358db4fabaf9c46,Flat,2,2024-04-22 19:28:55,2024-04-22 19:33:24,6,3,0,2,1,2024-04-22T19:31:23Z,23.049999952316284,0,3,1
63edf5db7358db4fabaf9c46,Flat,2,2024-04-22 19:28:55,2024-04-22 19:33:24,7,3,0,2,2,2024-04-22T19:31:54Z,31.318000078201294,1,3,1
63edf5db7358db4fabaf9c46,Flat,2,2024-04-22 19:28:55,2024-04-22 19:33:24,8,2,2,0,2,2024-04-22T19:33:02Z,67.36999988555908,3,0,3
5efe4e2fc349d8346273c2af,Increasing,0,2024-04-22 19:31:01,2024-04-22 19:33:30,1,0,0,0,0,2024-04-22T19:31:13Z,0,0,2,0
5efe4e2fc349d8346273c2af,Increasing,0,2024-04-22 19:31:01,2024-04-22 19:33:30,2,3,0,0,0,2024-04-22T19:31:41Z,27.935999870300293,0,3,1
5efe4e2fc349d8346273c2af,Increasing,0,2024-04-22 19:31:01,2024-04-22 19:33:30,3,1,0,1,0,2024-04-22T19:32:05Z,24.36900019645691,2,1,2
5efe4e2fc349d8346273c2af,Increasing,0,2024-04-22 19:31:01,2024-04-22 19:33:30,4,1,0,2,0,2024-04-22T19:32:14Z,8.269999980926514,1,1,1
5efe4e2fc349d8346273c2af,Increasing,0,2024-04-22 19:31:01,2024-04-22 19:33:30,5,0,2,0,0,2024-04-22T19:32:30Z,16.694000005722046,0,1,3
5efe4e2fc349d8346273c2af,Increasing,0,2024-04-22 19:31:01,2024-04-22 19:33:30,6,1,1,1,2,2024-04-22T19:32:55Z,25.151000022888184,4,0,4
5efe4e2fc349d8346273c2af,Increasing,0,2024-04-22 19:31:01,2024-04-22 19:33:30,7,1,1,1,1,2024-04-22T19:33:06Z,10.046000003814697,3,1,1
5efe4e2fc349d8346273c2af,Increasing,0,2024-04-22 19:31:01,2024-04-22 19:33:30,8,1,1,0,1,2024-04-22T19:33:20Z,14.342999935150146,2,2,1
6508dcd4c44b2c8ff9e0a22f,Increasing,2,2024-04-22 19:31:53,2024-04-22 19:33:34,1,1,0,1,2,2024-04-22T19:32:13Z,0,3,0,0
6508dcd4c44b2c8ff9e0a22f,Increasing,2,2024-04-22 19:31:53,2024-04-22 19:33:34,2,0,1,0,1,2024-04-22T19:32:26Z,12.950000047683716,1,0,4
6508dcd4c44b2c8ff9e0a22f,Increasing,2,2024-04-22 19:31:53,2024-04-22 19:33:34,3,0,0,2,0,2024-04-22T19:32:41Z,15.180999994277954,2,2,3
6508dcd4c44b2c8ff9e0a22f,Increasing,2,2024-04-22 19:31:53,2024-04-22 19:33:34,4,3,0,0,2,2024-04-22T19:32:53Z,11.867000102996826,2,1,3
6508dcd4c44b2c8ff9e0a22f,Increasing,2,2024-04-22 19:31:53,2024-04-22 19:33:34,5,1,1,1,0,2024-04-22T19:33:04Z,10.799999952316284,1,1,4
6508dcd4c44b2c8ff9e0a22f,Increasing,2,2024-04-22 19:31:53,2024-04-22 19:33:34,6,1,0,1,2,2024-04-22T19:33:10Z,6.2209999561309814,3,0,2
6508dcd4c44b2c8ff9e0a22f,Increasing,2,2024-04-22 19:31:53,2024-04-22 19:33:34,7,1,1,1,0,2024-04-22T19:33:18Z,7.980000019073486,1,1,2
6508dcd4c44b2c8ff9e0a22f,Increasing,2,2024-04-22 19:31:53,2024-04-22 19:33:34,8,0,2,0,2,2024-04-22T19:33:28Z,10.115999937057495,2,1,4
6323f6da8ff5d9cd85b0ffc7,Flat,3,2024-04-22 19:31:55,2024-04-22 19:33:47,1,0,0,0,0,2024-04-22T19:32:13Z,0,2,2,0
6323f6da8ff5d9cd85b0ffc7,Flat,3,2024-04-22 19:31:55,2024-04-22 19:33:47,2,0,1,1,0,2024-04-22T19:32:26Z,13.464999914169312,2,2,2
6323f6da8ff5d9cd85b0ffc7,Flat,3,2024-04-22 19:31:55,2024-04-22 19:33:47,3,1,0,1,2,2024-04-22T19:32:46Z,19.21399998664856,3,1,3
6323f6da8ff5d9cd85b0ffc7,Flat,3,2024-04-22 19:31:55,2024-04-22 19:33:47,4,1,1,1,0,2024-04-22T19:32:59Z,13.516000032424927,1,3,2
6323f6da8ff5d9cd85b0ffc7,Flat,3,2024-04-22 19:31:55,2024-04-22 19:33:47,5,0,1,0,2,2024-04-22T19:33:09Z,9.864000082015991,2,2,3
6323f6da8ff5d9cd85b0ffc7,Flat,3,2024-04-22 19:31:55,2024-04-22 19:33:47,6,0,1,1,2,2024-04-22T19:33:26Z,16.825999975204468,3,1,1
6323f6da8ff5d9cd85b0ffc7,Flat,3,2024-04-22 19:31:55,2024-04-22 19:33:47,7,0,0,1,2,2024-04-22T19:33:36Z,10.292999982833862,4,0,1
6323f6da8ff5d9cd85b0ffc7,Flat,3,2024-04-22 19:31:55,2024-04-22 19:33:47,8,0,0,1,2,2024-04-22T19:33:41Z,4.537999868392944,4,0,0
5da9bb00ef4ab500179c645f,Flat,4,2024-04-22 19:31:36,2024-04-22 19:33:51,1,0,0,0,0,2024-04-22T19:31:56Z,0,2,3,0
5da9bb00ef4ab500179c645f,Flat,4,2024-04-22 19:31:36,2024-04-22 19:33:51,2,1,0,1,0,2024-04-22T19:32:19Z,22.522000074386597,2,1,2
5da9bb00ef4ab500179c645f,Flat,4,2024-04-22 19:31:36,2024-04-22 19:33:51,3,1,0,0,0,2024-04-22T19:32:31Z,12.26799988746643,3,2,1
5da9bb00ef4ab500179c645f,Flat,4,2024-04-22 19:31:36,2024-04-22 19:33:51,4,1,1,1,0,2024-04-22T19:32:42Z,11.278000116348267,1,1,2
5da9bb00ef4ab500179c645f,Flat,4,2024-04-22 19:31:36,2024-04-22 19:33:51,5,1,2,1,0,2024-04-22T19:32:56Z,13.766999959945679,1,2,1
5da9bb00ef4ab500179c645f,Flat,4,2024-04-22 19:31:36,2024-04-22 19:33:51,6,1,2,1,1,2024-04-22T19:33:16Z,20.05399990081787,2,1,1
5da9bb00ef4ab500179c645f,Flat,4,2024-04-22 19:31:36,2024-04-22 19:33:51,7,2,0,0,1,2024-04-22T19:33:30Z,13.735000133514404,3,1,3
5da9bb00ef4ab500179c645f,Flat,4,2024-04-22 19:31:36,2024-04-22 19:33:51,8,2,0,0,2,2024-04-22T19:33:45Z,14.585000038146973,2,1,1
5ecd41b94c2e85070cdafa60,Flat,2,2024-04-22 19:32:52,2024-04-22 19:34:17,1,0,0,0,0,2024-04-22T19:33:01Z,0,0,3,0
5ecd41b94c2e85070cdafa60,Flat,2,2024-04-22 19:32:52,2024-04-22 19:34:17,2,1,1,1,1,2024-04-22T19:33:13Z,11.47000002861023,4,0,4
5ecd41b94c2e85070cdafa60,Flat,2,2024-04-22 19:32:52,2024-04-22 19:34:17,3,1,0,1,1,2024-04-22T19:33:23Z,10.719000101089478,3,1,1
5ecd41b94c2e85070cdafa60,Flat,2,2024-04-22 19:32:52,2024-04-22 19:34:17,4,1,0,0,1,2024-04-22T19:33:36Z,12.236000061035156,2,1,1
5ecd41b94c2e85070cdafa60,Flat,2,2024-04-22 19:32:52,2024-04-22 19:34:17,5,1,0,2,1,2024-04-22T19:33:42Z,6.2809998989105225,2,2,1
5ecd41b94c2e85070cdafa60,Flat,2,2024-04-22 19:32:52,2024-04-22 19:34:17,6,1,0,1,0,2024-04-22T19:33:51Z,8.664000034332275,2,2,2
5ecd41b94c2e85070cdafa60,Flat,2,2024-04-22 19:32:52,2024-04-22 19:34:17,7,1,0,1,2,2024-04-22T19:33:58Z,7.121999979019165,2,1,1
5ecd41b94c2e85070cdafa60,Flat,2,2024-04-22 19:32:52,2024-04-22 19:34:17,8,1,0,1,1,2024-04-22T19:34:06Z,8.493000030517578,3,1,1
5f57be602095072bb238a7ab,Increasing,4,2024-04-22 19:35:03,2024-04-22 19:36:18,1,0,0,0,0,2024-04-22T19:35:12Z,0,2,2,0
5f57be602095072bb238a7ab,Increasing,4,2024-04-22 19:35:03,2024-04-22 19:36:18,2,0,1,0,0,2024-04-22T19:35:20Z,7.322999954223633,3,1,1
5f57be602095072bb238a7ab,Increasing,4,2024-04-22 19:35:03,2024-04-22 19:36:18,3,0,1,0,2,2024-04-22T19:35:31Z,11.20799994468689,2,2,1
5f57be602095072bb238a7ab,Increasing,4,2024-04-22 19:35:03,2024-04-22 19:36:18,4,1,1,0,0,2024-04-22T19:35:39Z,8.241000175476074,2,2,2
5f57be602095072bb238a7ab,Increasing,4,2024-04-22 19:35:03,2024-04-22 19:36:18,5,0,2,0,0,2024-04-22T19:35:48Z,8.465999841690063,2,1,2
5f57be602095072bb238a7ab,Increasing,4,2024-04-22 19:35:03,2024-04-22 19:36:18,6,0,2,1,0,2024-04-22T19:35:57Z,9.419000148773193,3,0,1
5f57be602095072bb238a7ab,Increasing,4,2024-04-22 19:35:03,2024-04-22 19:36:18,7,0,2,2,0,2024-04-22T19:36:03Z,5.9659998416900635,2,0,1
5f57be602095072bb238a7ab,Increasing,4,2024-04-22 19:35:03,2024-04-22 19:36:18,8,1,2,2,0,2024-04-22T19:36:11Z,7.815999984741211,1,1,1
5e2f2afece5e9a4ef7de8452,Increasing,0,2024-04-22 19:35:51,2024-04-22 19:41:02,1,0,0,0,0,2024-04-22T19:36:09Z,0,0,3,0
5e2f2afece5e9a4ef7de8452,Increasing,0,2024-04-22 19:35:51,2024-04-22 19:41:02,2,1,1,1,1,2024-04-22T19:37:12Z,63.46900010108948,4,0,4
5e2f2afece5e9a4ef7de8452,Increasing,0,2024-04-22 19:35:51,2024-04-22 19:41:02,3,2,2,2,2,2024-04-22T19:37:48Z,35.47199988365173,0,1,4
5e2f2afece5e9a4ef7de8452,Increasing,0,2024-04-22 19:35:51,2024-04-22 19:41:02,4,3,2,2,2,2024-04-22T19:38:08Z,20.043999910354614,0,1,1
5e2f2afece5e9a4ef7de8452,Increasing,0,2024-04-22 19:35:51,2024-04-22 19:41:02,5,2,2,1,0,2024-04-22T19:38:53Z,44.771000146865845,1,1,3
5e2f2afece5e9a4ef7de8452,Increasing,0,2024-04-22 19:35:51,2024-04-22 19:41:02,6,1,2,0,0,2024-04-22T19:39:41Z,48.210999965667725,1,1,2
5e2f2afece5e9a4ef7de8452,Increasing,0,2024-04-22 19:35:51,2024-04-22 19:41:02,7,1,1,1,0,2024-04-22T19:40:25Z,44.049999952316284,3,1,2
5e2f2afece5e9a4ef7de8452,Increasing,0,2024-04-22 19:35:51,2024-04-22 19:41:02,8,1,1,1,1,2024-04-22T19:40:47Z,22.038000106811523,4,0,1
5aaa73e3f8a57d00010fe416,Increasing,1,2024-04-22 19:34:44,2024-04-22 19:36:27,1,0,1,2,0,2024-04-22T19:35:02Z,0,2,1,0
5aaa73e3f8a57d00010fe416,Increasing,1,2024-04-22 19:34:44,2024-04-22 19:36:27,2,0,2,0,2,2024-04-22T19:35:14Z,12.016999959945679,1,2,3
5aaa73e3f8a57d00010fe416,Increasing,1,2024-04-22 19:34:44,2024-04-22 19:36:27,3,2,0,1,0,2024-04-22T19:35:30Z,15.933000087738037,1,2,4
5aaa73e3f8a57d00010fe416,Increasing,1,2024-04-22 19:34:44,2024-04-22 19:36:27,4,2,0,1,0,2024-04-22T19:35:35Z,5.119999885559082,1,2,0
5aaa73e3f8a57d00010fe416,Increasing,1,2024-04-22 19:34:44,2024-04-22 19:36:27,5,3,1,0,1,2024-04-22T19:35:46Z,11.66100001335144,1,0,4
5aaa73e3f8a57d00010fe416,Increasing,1,2024-04-22 19:34:44,2024-04-22 19:36:27,6,2,1,0,2,2024-04-22T19:36:01Z,14.983000040054321,0,1,2
5aaa73e3f8a57d00010fe416,Increasing,1,2024-04-22 19:34:44,2024-04-22 19:36:27,7,3,2,2,0,2024-04-22T19:36:15Z,14.082000017166138,4,0,4
5aaa73e3f8a57d00010fe416,Increasing,1,2024-04-22 19:34:44,2024-04-22 19:36:27,8,3,2,2,0,2024-04-22T19:36:22Z,6.598999977111816,4,0,0
655f5e5d7ee58750ed033dc0,Flat,3,2024-04-22 19:34:50,2024-04-22 19:36:29,1,0,0,0,0,2024-04-22T19:35:12Z,0,2,1,0
655f5e5d7ee58750ed033dc0,Flat,3,2024-04-22 19:34:50,2024-04-22 19:36:29,2,0,0,0,0,2024-04-22T19:35:19Z,7.162999868392944,2,1,0
