StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,CouldLearn_1,CouldLearn_2,CouldLearn_3,Confidence_NC,Confidence_MS,Confidence_CV,Confidence_NC,Confidence_CV,Confidence_MS,turkid,condid,target
1/22/2025 21:15,1/22/2025 21:18,0,100,201,1,1/22/2025 21:18,R_2ITbCtWDVW5Ye4Z,-1,-1,-1,3,2,,,,,5f75d01a857e4e27a575f7ca,-2,valuation
1/22/2025 21:17,1/22/2025 21:18,0,100,56,1,1/22/2025 21:18,R_2LoNnbnkZDS44Bq,1,0,0,,,,,3,2,67505ba09ded6db3a4f890fa,-2,competitors
1/22/2025 21:18,1/22/2025 21:18,0,100,6,1,1/22/2025 21:18,R_2wbr6hbnCPOyqOo,1,1,1,,,,,4,4,6274a998e30385518fd5b7b6,-2,competitors
1/22/2025 21:17,1/22/2025 21:18,0,100,83,1,1/22/2025 21:18,R_7pSk0t6StYh5fI5,-1,0,-1,4,4,,,,,6783b198577b96cf90cd0374,-2,valuation
1/22/2025 21:18,1/22/2025 21:18,0,100,49,1,1/22/2025 21:18,R_17y7pZyEGIj6aCO,1,1,1,,,,,2,4,63deac973b0ec8880c8c53f2,2,competitors
1/22/2025 21:18,1/22/2025 21:18,0,100,20,1,1/22/2025 21:18,R_6V7r4oCmdGX1Thu,-1,-1,-1,3,2,,,,,5f179bd584e8e802ef9c187d,-2,valuation
1/22/2025 21:18,1/22/2025 21:18,0,100,37,1,1/22/2025 21:19,R_2OdXshaCIaAjHj1,-2,-2,-2,,,,,1,1,66d06140564a084d32a0f6f4,2,competitors
1/22/2025 21:18,1/22/2025 21:19,0,100,46,1,1/22/2025 21:19,R_6TMOOpumBOR8OgF,1,1,1,,,4,2,,,675eb6ccfa1523780409d8a0,2,customers
1/22/2025 21:17,1/22/2025 21:19,0,100,64,1,1/22/2025 21:19,R_8foOiJakchSR2aD,1,1,1,5,3,,,,,663d3ca6887df97e9a60ca5b,2,valuation
1/22/2025 21:18,1/22/2025 21:19,0,100,37,1,1/22/2025 21:19,R_1EGgt5MrE7Mr2iw,1,1,1,,,4,4,,,59d8ae913e5ea00001e1d05f,2,customers
1/22/2025 21:17,1/22/2025 21:19,0,100,135,1,1/22/2025 21:19,R_12lo4q75xxndT96,1,0,1,,,3,4,,,67767cfc27ce0cd4e6306d1d,-2,customers
1/22/2025 21:16,1/22/2025 21:20,0,100,187,1,1/22/2025 21:20,R_8RazMtoexAkGSSZ,1,1,1,,,,,3,3,5d76ac914c93440001c03fd7,-2,competitors
1/22/2025 21:20,1/22/2025 21:20,0,100,25,1,1/22/2025 21:20,R_2P0YLEjV1zz8eKR,-1,-1,-1,,,,,2,3,5f94d506c7bf10332a9084d2,-2,competitors
1/22/2025 21:16,1/22/2025 21:20,0,100,215,1,1/22/2025 21:20,R_12LUXM8aX0QVJVT,1,0,1,4,2,,,,,6790007f092c426ece3c51a2,-2,valuation
1/22/2025 21:19,1/22/2025 21:20,0,100,92,1,1/22/2025 21:21,R_8O8jDueHxK4Nqf6,1,-2,-1,3,4,,,,,67442608b4e0f11220a9aa6d,2,valuation
1/22/2025 21:20,1/22/2025 21:21,0,100,72,1,1/22/2025 21:21,R_5ikVU1KCOUttID7,1,2,0,4,5,,,,,678ab1045367b7b50b7daeca,2,valuation
1/22/2025 21:20,1/22/2025 21:21,0,100,52,1,1/22/2025 21:21,R_7rH81BVT77sqw37,1,0,0,,,4,1,,,665662df0ce81f2928bf6867,2,customers
1/22/2025 21:20,1/22/2025 21:21,0,100,43,1,1/22/2025 21:21,R_8AExwinDmUCgXDe,1,1,1,,,,,2,4,5aaa3dfcd4b44e000152197f,2,competitors
1/22/2025 21:21,1/22/2025 21:21,0,100,29,1,1/22/2025 21:21,R_3LOTXJklxq5jQEo,1,0,1,2,4,,,,,606e8e8337c79e219214af3b,-2,valuation
1/22/2025 21:21,1/22/2025 21:22,0,100,55,1,1/22/2025 21:22,R_1NFl2h6Wkfnbt6s,2,2,2,4,5,,,,,677d21ea5894774cff5fdf4e,-2,valuation
1/22/2025 21:22,1/22/2025 21:23,0,100,42,1,1/22/2025 21:23,R_8E6DQdL1lPmAlLf,1,1,1,,,,,1,3,5aa559ee1eda41000136cd9a,2,competitors
1/22/2025 21:21,1/22/2025 21:23,0,100,115,1,1/22/2025 21:23,R_7hsGwixYmPx6opz,0,1,1,4,2,,,,,678ead2477503f48aa28f03b,2,valuation
1/22/2025 21:22,1/22/2025 21:23,0,100,70,1,1/22/2025 21:23,R_8DNsg7Aisig1kHv,1,1,1,4,5,,,,,6779a002ce3d82c1a969d638,2,valuation
1/22/2025 21:23,1/22/2025 21:24,0,100,26,1,1/22/2025 21:24,R_2kLLZlkCUtCusKh,1,1,1,,,1,5,,,5744045f2171b9000e3c0933,2,customers
1/22/2025 21:23,1/22/2025 21:24,0,100,75,1,1/22/2025 21:24,R_7K1EO3jxrLblhF5,1,0,1,,,,,3,4,669bb928fa201bb4229c054a,-2,competitors
1/22/2025 21:24,1/22/2025 21:25,0,100,34,1,1/22/2025 21:25,R_5R1UyNcoppgqlsi,1,1,2,,,4,2,,,67892d79f562a8dc8f2de263,-2,customers
1/22/2025 21:24,1/22/2025 21:25,0,100,42,1,1/22/2025 21:25,R_3s5NuSnsV1us1lq,1,2,1,,,,,4,3,6780f028922f7b0d4a11d1b9,2,competitors
1/22/2025 21:24,1/22/2025 21:25,0,100,23,1,1/22/2025 21:25,R_2qq26EB3G2TV762,-1,0,-1,,,2,3,,,63f7c075ed11efc649b7b230,-2,customers
1/22/2025 21:25,1/22/2025 21:26,0,100,42,1,1/22/2025 21:26,R_3H3oVc5FMW6uzhT,-1,0,-1,4,4,,,,,675e66a699daf373d2009209,2,valuation
1/22/2025 21:25,1/22/2025 21:26,0,100,36,1,1/22/2025 21:26,R_71lXrVvAbkcPhVn,1,1,2,,,3,5,,,677564b6c30b5198d96cd42d,2,customers
1/22/2025 21:24,1/22/2025 21:26,0,100,105,1,1/22/2025 21:26,R_5eIuWsBnJ13bMQW,0,1,0,,,3,4,,,6780e7a510a95f9bd1101313,-2,customers
1/22/2025 21:25,1/22/2025 21:26,0,100,28,1,1/22/2025 21:26,R_8HR0rgRTTV1caaJ,1,1,1,,,3,3,,,5b126b7ebd9c31000156c3b9,2,customers
1/22/2025 21:26,1/22/2025 21:26,0,100,20,1,1/22/2025 21:26,R_5KBAfyftCp1S9zb,1,0,1,3,4,,,,,63dc7645c743f938fac18036,2,valuation
1/22/2025 21:25,1/22/2025 21:26,0,100,69,1,1/22/2025 21:26,R_2qypo8sz6CqZNsd,2,2,1,,,,,1,5,676fcf02cf61ad4bd834f550,-2,competitors
1/22/2025 21:26,1/22/2025 21:26,0,100,20,1,1/22/2025 21:26,R_5WYjyun8JSw4Cld,2,2,2,,,,,4,4,66a6bbb40b48d0e4f326767e,-2,competitors
1/22/2025 21:25,1/22/2025 21:26,0,100,113,1,1/22/2025 21:26,R_82XusMXWu6dj1Ac,-1,-1,-1,4,4,,,,,671fe10db54ae62be895fcb7,2,valuation
1/22/2025 21:26,1/22/2025 21:26,0,100,32,1,1/22/2025 21:26,R_3dWzIzjx9gVlaV9,-1,-1,-1,,,2,2,,,675a42d99110f59947a4f393,-2,customers
1/22/2025 21:23,1/22/2025 21:27,0,100,210,1,1/22/2025 21:27,R_7PFBOpYBbA66ohz,2,2,0,2,4,,,,,6748c188f4d8c6b4bb651b4d,2,valuation
1/22/2025 21:25,1/22/2025 21:27,0,100,73,1,1/22/2025 21:27,R_24H4pN52xgGUVvb,2,2,2,,,5,5,,,678b8ca4091d0dffba5a35cf,2,customers
1/22/2025 21:26,1/22/2025 21:27,0,100,11,1,1/22/2025 21:27,R_5GBeF1FlBJL4giz,0,1,0,,,,,3,4,6780e7d64b642a6bdd938179,-2,competitors
1/22/2025 21:26,1/22/2025 21:27,0,100,36,1,1/22/2025 21:27,R_7c7TsiwqQh8Ic5w,1,1,1,,,2,4,,,671a5b360bf8a1c64ef3f4d9,2,customers
1/22/2025 21:26,1/22/2025 21:27,0,100,31,1,1/22/2025 21:27,R_8DnFDLmiE509fF2,-2,-2,-2,,,,,1,1,66742ef2f9183bb839ec1fbb,-2,competitors
1/22/2025 21:26,1/22/2025 21:27,0,100,75,1,1/22/2025 21:27,R_8lOP44HJ1WEOnYZ,-1,-1,-1,2,4,,,,,62b6207a14054b90444f68b6,-2,valuation
1/22/2025 21:27,1/22/2025 21:27,0,100,19,1,1/22/2025 21:27,R_3LXn5fbdYws8VhF,1,1,2,4,3,,,,,6780e7e7338bb880337320ea,-2,valuation
1/22/2025 21:27,1/22/2025 21:28,0,100,57,1,1/22/2025 21:28,R_3GQHTxW6kMvJl73,2,2,2,1,5,,,,,66cd40ce9bb246e2dc55429e,2,valuation
1/22/2025 21:28,1/22/2025 21:28,0,100,24,1,1/22/2025 21:28,R_8MaD5mhnsI99GeZ,1,1,1,,,4,5,,,65c900c7a7dc9db70e311289,2,customers
1/22/2025 21:28,1/22/2025 21:28,0,100,37,1,1/22/2025 21:28,R_2dFplawsn1U8bqd,0,1,1,,,,,2,4,6716d322b863fdf712ac02c8,-2,competitors
1/22/2025 21:27,1/22/2025 21:28,0,100,98,1,1/22/2025 21:28,R_2xU96YAWFwvpZtL,1,0,-1,5,4,,,,,667d92550c13731581a21cc5,-2,valuation
1/22/2025 21:27,1/22/2025 21:29,0,100,92,1,1/22/2025 21:29,R_1pojW5HZsJuALKv,1,1,0,,,4,4,,,6784cbdbc30c5abe8e765ead,-2,customers
1/22/2025 21:28,1/22/2025 21:29,0,100,24,1,1/22/2025 21:29,R_5qVGLGJX9TRzfgo,1,1,1,3,4,,,,,663bbfa8e59b6a6872b9fd72,2,valuation
1/22/2025 21:28,1/22/2025 21:29,0,100,74,1,1/22/2025 21:29,R_10wnSTP7PSghidH,1,-1,-1,,,4,3,,,673b6b019f1ad9396ec4891b,2,customers
1/22/2025 21:28,1/22/2025 21:29,0,100,61,1,1/22/2025 21:29,R_5PC2BwzNDPRjJT9,2,2,2,,,3,5,,,673ca63cf97ee57b38b85b97,2,customers
1/22/2025 21:26,1/22/2025 21:29,0,100,163,1,1/22/2025 21:29,R_6A7wQwZcthqwqTn,2,2,2,,,3,4,,,6637dcb5afc87b4b36c8f94f,-2,customers
1/22/2025 21:28,1/22/2025 21:29,0,100,52,1,1/22/2025 21:29,R_8aUE2N7McFdJ0Ca,1,1,1,4,2,,,,,6722478c409070762121307f,2,valuation
1/22/2025 21:29,1/22/2025 21:29,0,100,24,1,1/22/2025 21:29,R_8BVFYybIWi3939I,1,1,1,,,,,4,3,5dcf1031b039ab061db5243e,2,competitors
1/22/2025 21:29,1/22/2025 21:29,0,100,42,1,1/22/2025 21:29,R_6cARsXoXYv9i9EP,1,1,1,4,5,,,,,5a98daccf6dfdd0001ea8150,2,valuation
1/22/2025 21:29,1/22/2025 21:30,0,100,56,1,1/22/2025 21:30,R_8lTvuFO9fscKZLH,1,1,1,,,3,4,,,6780fa8bf4afe235a914ce23,2,customers
1/22/2025 21:29,1/22/2025 21:30,0,100,73,1,1/22/2025 21:30,R_2dRxBNGFzKcQEq5,1,2,2,,,,,4,5,678b785febfcc8066ee47f94,-2,competitors
1/22/2025 21:29,1/22/2025 21:30,0,100,34,1,1/22/2025 21:30,R_3qw43qS3gwRFQpH,-2,-1,-1,,,,,4,2,5bebd903ca3a1a0001825e4e,2,competitors
1/22/2025 21:29,1/22/2025 21:30,0,100,43,1,1/22/2025 21:30,R_8EtHrsjN9BZKZF3,0,0,0,4,4,,,,,67865aa1cf8ca2f3ecd2f6f1,2,valuation
1/22/2025 21:30,1/22/2025 21:30,0,100,14,1,1/22/2025 21:30,R_3NbSPri8Y1W4EmZ,2,2,2,1,1,,,,,5e84f59e965b290c42fad433,2,valuation
1/22/2025 21:30,1/22/2025 21:30,0,100,32,1,1/22/2025 21:30,R_7aPqIfpKPLnH1IZ,1,0,-1,,,4,3,,,5d603280c8d0350018a3eacf,-2,customers
1/22/2025 21:31,1/22/2025 21:31,0,100,17,1,1/22/2025 21:31,R_1h0XCEJMuRcN95v,1,0,0,4,5,,,,,673bc14ddf2a5912a23863e7,2,valuation
1/22/2025 21:31,1/22/2025 21:31,0,100,18,1,1/22/2025 21:31,R_5O0b0G3zoy1D9zP,-2,-2,-2,,,,,2,3,612bb0cdecc9e45781bbf511,-2,competitors
1/22/2025 21:31,1/22/2025 21:31,0,100,31,1,1/22/2025 21:31,R_8bUazWnZ6dwbS5l,-1,-1,-1,,,,,3,4,632f46f37921b88d78f3f34d,-2,competitors
1/22/2025 21:31,1/22/2025 21:31,0,100,14,1,1/22/2025 21:31,R_3JUyjTdz6eJXi7X,1,1,1,2,4,,,,,6750c7eaec05ae2f773b5be9,-2,valuation
1/22/2025 21:31,1/22/2025 21:32,0,100,61,1,1/22/2025 21:32,R_3rijw3Bvd4ATjQR,2,2,2,2,4,,,,,673511eeb327d43c7edd51c3,2,valuation
1/22/2025 21:31,1/22/2025 21:32,0,100,35,1,1/22/2025 21:32,R_1yqDdOwmEBOMgpU,1,1,1,,,,,2,3,67901fe797f13c47415a1d61,-2,competitors
1/22/2025 21:32,1/22/2025 21:32,0,100,51,1,1/22/2025 21:32,R_2EmhYdaw337iomu,1,1,0,1,4,,,,,6776e6e2051686d5648b60ba,2,valuation
1/22/2025 21:31,1/22/2025 21:33,0,100,98,1,1/22/2025 21:33,R_1aWWbrXWNoGDroC,2,2,1,,,,,4,4,678e288972f686a5352b2e35,2,competitors
1/22/2025 21:33,1/22/2025 21:33,0,100,38,1,1/22/2025 21:33,R_8MVuHqrrpKmf4Q1,1,1,1,,,3,4,,,6670886ad4ccb4bd7531af48,2,customers
1/22/2025 21:33,1/22/2025 21:34,0,100,81,1,1/22/2025 21:34,R_3Oy3fCuceqO9f48,2,1,2,,,,,5,5,6764e339f3bf689f8ffc4592,-2,competitors
1/22/2025 21:33,1/22/2025 21:34,0,100,83,1,1/22/2025 21:34,R_2WZ3qYk3ccsdBJn,1,1,0,,,3,4,,,673153d88d13bed22065fd88,2,customers
1/22/2025 21:34,1/22/2025 21:34,0,100,23,1,1/22/2025 21:34,R_1q45kgfUsuyMPXR,1,1,1,4,4,,,,,6658b9b57408cb9554696a6f,-2,valuation
1/22/2025 21:35,1/22/2025 21:35,0,100,38,1,1/22/2025 21:35,R_2qy76XdRU4NRTwL,1,2,1,,,,,3,4,673cf2a7c7f6e0df8ab1b621,-2,competitors
1/22/2025 21:35,1/22/2025 21:36,0,100,39,1,1/22/2025 21:36,R_7Ce3IrvM6ocmXfd,1,2,1,,,4,2,,,6747c6090f5f25c6041b592e,-2,customers
1/22/2025 21:34,1/22/2025 21:36,0,100,122,1,1/22/2025 21:36,R_3IZJJ5KWIhX59ct,1,0,0,,,3,3,,,655f9f56990f2a2d957b1cad,2,customers
1/22/2025 21:35,1/22/2025 21:36,0,100,29,1,1/22/2025 21:36,R_8CsizV0bycEGKVT,1,1,1,,,,,4,2,609c2dcbc88bdd19e0be4b98,2,competitors
1/22/2025 21:35,1/22/2025 21:36,0,100,20,1,1/22/2025 21:36,R_7ta5uQyCjfbVjLw,1,1,0,3,3,,,,,675724b349592b2b81147387,2,valuation
1/22/2025 21:35,1/22/2025 21:36,0,100,24,1,1/22/2025 21:36,R_3E9KZx7jIvFfNJL,0,1,0,,,3,3,,,6757244ae4655e222b76d530,-2,customers
1/22/2025 21:35,1/22/2025 21:36,0,100,53,1,1/22/2025 21:36,R_8CsHlDPcIh8OkSg,1,1,1,3,4,,,,,5e283f576dbb560114ac7714,2,valuation
1/22/2025 21:35,1/22/2025 21:36,0,100,62,1,1/22/2025 21:36,R_8V8uWEPBDRNo4Ew,-2,-2,-2,,,2,2,,,5e7e729c1fe4f954c8b8abf6,-2,customers
1/22/2025 21:37,1/22/2025 21:38,0,100,50,1,1/22/2025 21:38,R_8SJ2PRIf95E2wRZ,1,2,1,,,3,3,,,6775b6f1acaab15bb77f71af,-2,customers
1/22/2025 21:37,1/22/2025 21:38,0,100,42,1,1/22/2025 21:38,R_6iYQP6EwjA5FQTD,1,1,1,,,,,2,4,5a2f1f0f2937000001eae2b1,2,competitors
1/22/2025 21:37,1/22/2025 21:38,0,100,65,1,1/22/2025 21:38,R_8mQlWEuVsFpBGe5,1,1,1,,,,,4,4,672be724a1f9a800fcbd3d02,2,competitors
1/22/2025 21:37,1/22/2025 21:38,0,100,49,1,1/22/2025 21:38,R_1B4JKw9sG9oGzjz,-1,-1,-1,,,5,4,,,678386c6a467d834e1636a9e,-2,customers
1/22/2025 21:38,1/22/2025 21:38,0,100,22,1,1/22/2025 21:38,R_2Mnh9KK91rYJasN,-1,-1,-1,,,5,2,,,678c41cb023e304c03871747,2,customers
1/22/2025 21:38,1/22/2025 21:39,0,100,46,1,1/22/2025 21:39,R_3eXMlM0u1EtsPeC,1,1,2,,,4,2,,,6172b85dcc19bffb22604f1b,2,customers
1/22/2025 21:39,1/22/2025 21:40,0,100,88,1,1/22/2025 21:40,R_2taupulDc7AqdHa,1,0,0,,,3,4,,,6784b7b57a26bfddbafe40e6,-2,customers
1/22/2025 21:39,1/22/2025 21:41,0,100,121,1,1/22/2025 21:41,R_7L57ItBSWOHYgrn,2,1,1,,,4,5,,,6764cce7a10cc8e279651a57,2,customers
1/22/2025 21:40,1/22/2025 21:41,0,100,45,1,1/22/2025 21:41,R_1OJlk5w7jZKpiOf,1,1,0,,,2,3,,,67869d8141361d118978d91c,2,customers
1/22/2025 21:41,1/22/2025 21:41,0,100,12,1,1/22/2025 21:41,R_1YFJLTT8ZKjwMi4,0,1,0,,,,,3,4,67684215bec8ef9cbd2844de,-2,competitors
1/22/2025 21:40,1/22/2025 21:41,0,100,66,1,1/22/2025 21:41,R_7Y1yoMwLiouOynD,1,2,2,2,3,,,,,6776d076eea66bae2d4483a3,2,valuation
1/22/2025 21:41,1/22/2025 21:41,0,100,33,1,1/22/2025 21:41,R_57DKNRpdJc7Jnte,1,1,1,,,3,4,,,63039dbefda87c47a91fec04,2,customers
1/22/2025 21:42,1/22/2025 21:43,0,100,37,1,1/22/2025 21:43,R_29bNtZVn8gOSKb2,2,2,2,2,4,,,,,675ef67a1ac1854b97ad3898,-2,valuation
1/22/2025 21:43,1/22/2025 21:44,0,100,29,1,1/22/2025 21:44,R_3NaGI2zIkxed6q4,2,2,2,,,,,4,5,5dd56e51954d1952f17bb57b,-2,competitors
1/22/2025 21:43,1/22/2025 21:44,0,100,28,1,1/22/2025 21:44,R_1VgYNyzQNY1PPBV,-1,-1,-1,4,3,,,,,66ba819cd72c840e39108978,2,valuation
1/22/2025 21:44,1/22/2025 21:45,0,100,53,1,1/22/2025 21:45,R_20ocETExnCWOi8x,1,1,1,4,5,,,,,673dbd8c0a9f2198fd592502,2,valuation
1/22/2025 21:43,1/22/2025 21:47,0,100,206,1,1/22/2025 21:47,R_8V23KppMqza6G0c,2,2,2,5,5,,,,,678f7fd7097858093f4a9540,-2,valuation
1/22/2025 21:46,1/22/2025 21:47,0,100,53,1,1/22/2025 21:47,R_73v8G8eXksueCZY,1,0,-1,,,4,4,,,6734d627b2c7c6f84827f006,-2,customers
1/22/2025 21:47,1/22/2025 21:48,0,100,47,1,1/22/2025 21:48,R_54cOmovXijONGqN,-1,-1,-1,,,,,2,4,56b61b915cd743000e6e01c5,-2,competitors
1/22/2025 21:48,1/22/2025 21:49,0,100,28,1,1/22/2025 21:49,R_5l0FJVVz7b4D3lF,1,2,1,,,,,3,5,67692827c514aefeb4c82bba,-2,competitors
1/22/2025 21:49,1/22/2025 21:50,0,100,42,1,1/22/2025 21:50,R_6f3cKtST37ubeLf,2,1,2,4,4,,,,,671add4a48265220d2590cd0,2,valuation
1/22/2025 21:49,1/22/2025 21:50,0,100,45,1,1/22/2025 21:50,R_74wnjbsrLTDDeS5,2,2,1,2,4,,,,,675768859af7d3a8e498de99,-2,valuation
1/22/2025 21:49,1/22/2025 21:50,0,100,30,1,1/22/2025 21:50,R_8GNkB0jQ17B2m6B,1,1,2,,,,,4,4,6744d50e3bd8711b57216cd2,-2,competitors
1/22/2025 21:49,1/22/2025 21:50,0,100,63,1,1/22/2025 21:50,R_5s1hpkvwYK8skEy,1,0,1,,,5,3,,,674969818778f3e05189b422,-2,customers
1/22/2025 21:50,1/22/2025 21:50,0,100,39,1,1/22/2025 21:50,R_8QPMbCHHCWvs2GU,-1,0,-1,,,,,3,4,5efd22056ec55516587f32a6,2,competitors
1/22/2025 21:55,1/22/2025 21:56,0,100,35,1,1/22/2025 21:56,R_8P5lzTpxwiySwmd,1,1,1,,,,,4,4,6658b4ff0f6362e1f068dd84,-2,competitors
1/22/2025 21:57,1/22/2025 21:58,0,100,23,1,1/22/2025 21:58,R_7s1E1JETfPwLGlT,2,2,2,5,5,,,,,6122548871de12f3a454e5cb,2,valuation
1/22/2025 21:57,1/22/2025 21:58,0,100,28,1,1/22/2025 21:58,R_3l0pA3WKaDzSYtC,-1,-1,-2,,,,,4,4,65b284df91ee570e25ba50a3,-2,competitors
1/22/2025 21:57,1/22/2025 21:58,0,100,23,1,1/22/2025 21:58,R_5qwHcoVEIbhPti1,1,0,1,,,4,5,,,67537f7d56347afdd62e9b68,-2,customers
1/22/2025 21:57,1/22/2025 21:58,0,100,28,1,1/22/2025 21:58,R_3JY2WN6EkiglmRn,2,1,1,1,4,,,,,6633ff088a92287249f6968c,2,valuation
1/22/2025 21:58,1/22/2025 21:58,0,100,20,1,1/22/2025 21:58,R_2NjReYJFJqeoeE9,1,1,1,,,4,5,,,6762a6c453dc00bbd597daad,2,customers
1/22/2025 21:58,1/22/2025 21:58,0,100,19,1,1/22/2025 21:58,R_3X0Zsw7vNzklivn,1,0,2,2,3,,,,,67180b6b3d11d7eef34ca388,-2,valuation
1/22/2025 21:58,1/22/2025 21:58,0,100,25,1,1/22/2025 21:58,R_51ZKguyAN2dFfFe,-2,-2,-2,,,1,1,,,56d0f57421cd29000a9737e4,-2,customers
1/22/2025 21:58,1/22/2025 21:58,0,100,20,1,1/22/2025 21:58,R_2CjxyIE0LhPZB1D,2,2,2,,,3,5,,,672a94165edd330fd1919b86,-2,customers
1/22/2025 21:58,1/22/2025 21:59,0,100,35,1,1/22/2025 21:59,R_7DtDj0uyt5lqjhB,1,1,0,4,3,,,,,678f924f52990b37b826937b,-2,valuation
1/22/2025 21:58,1/22/2025 21:59,0,100,20,1,1/22/2025 21:59,R_1K2xe4PGq6Wl5e3,1,-1,1,,,,,2,5,5d3695969749cc00165c222f,2,competitors
1/22/2025 21:58,1/22/2025 21:59,0,100,28,1,1/22/2025 21:59,R_5SoTG53IwIyLer7,0,0,0,,,2,3,,,5d5181fc842e8600171e5a78,-2,customers
1/22/2025 21:59,1/22/2025 21:59,0,100,24,1,1/22/2025 21:59,R_6P0wB3kMyTJjwpV,-1,-1,-1,,,2,5,,,5e35fe137169145c27eac095,2,customers
1/22/2025 21:59,1/22/2025 21:59,0,100,28,1,1/22/2025 21:59,R_2oKG57BHjL25oLh,-2,-2,-2,,,,,1,1,5e968e6744b6d010b16540a4,2,competitors
1/22/2025 21:59,1/22/2025 21:59,0,100,32,1,1/22/2025 21:59,R_5jCjIcEyUBuMR2b,1,1,1,,,3,4,,,6660e87571cd35e3fdd8a0f9,-2,customers
1/22/2025 21:59,1/22/2025 21:59,0,100,27,1,1/22/2025 21:59,R_3olVgMW1RsE6ebv,-2,-1,-2,,,3,2,,,5cbe04b4f429ff00159de30e,-2,customers
1/22/2025 21:55,1/22/2025 21:59,0,100,264,1,1/22/2025 21:59,R_3U5XWWKKlhbWynh,1,1,1,,,5,1,,,668f9d85aafbc520c57fff38,2,customers
1/22/2025 22:00,1/22/2025 22:00,0,100,18,1,1/22/2025 22:00,R_2D0UtSVNjGvFwNc,-1,-1,-1,,,2,2,,,5e11bda11e2e5885070a0b22,2,customers
1/22/2025 21:59,1/22/2025 22:00,0,100,43,1,1/22/2025 22:00,R_3PoULNNzwAyfSSr,1,1,0,,,1,4,,,672a8544e38b571bd7d4fb71,-2,customers
1/22/2025 22:00,1/22/2025 22:00,0,100,17,1,1/22/2025 22:00,R_20MaeuxLUtOaoey,1,1,1,,,,,5,5,5a9c4b3d35237b000112a00e,2,competitors
1/22/2025 22:00,1/22/2025 22:00,0,100,41,1,1/22/2025 22:00,R_1QcoZK0X1pOjFDm,1,2,1,,,,,1,5,6790236904d0cf418a66bf97,2,competitors
1/22/2025 22:00,1/22/2025 22:00,0,100,32,1,1/22/2025 22:00,R_1ezQhsSZuMowZJT,1,2,2,,,,,3,5,630a8feaa8eef385f72dc1a5,2,competitors
1/22/2025 22:00,1/22/2025 22:00,0,100,39,1,1/22/2025 22:00,R_7QJCxgPfas6WcSx,1,2,1,,,,,5,4,6790f33e063ca7d684d99bc1,2,competitors
1/22/2025 22:00,1/22/2025 22:00,0,100,33,1,1/22/2025 22:00,R_5fGKqmcx1ntNBRC,1,1,1,,,3,2,,,5ca24b9ceb041e00152164f0,2,customers
1/22/2025 21:59,1/22/2025 22:01,0,100,93,1,1/22/2025 22:01,R_1HSJNEmuRMFrKW4,1,1,0,,,2,5,,,6629602ac2d3905fda1be533,2,customers
1/22/2025 22:00,1/22/2025 22:01,0,100,37,1,1/22/2025 22:01,R_3zxbSdblQs4BPEI,1,1,1,5,5,,,,,66cf6c471a4e4397dac16e71,2,valuation
1/22/2025 22:00,1/22/2025 22:01,0,100,23,1,1/22/2025 22:01,R_2eSX0YQdqIM8Jvr,-1,-1,-1,3,3,,,,,59497c498fb2140001afda85,-2,valuation
1/22/2025 22:00,1/22/2025 22:01,0,100,27,1,1/22/2025 22:01,R_3pXMlvfFkTUBkIX,0,1,0,2,4,,,,,67857b540449990fd75059db,-2,valuation
1/22/2025 22:00,1/22/2025 22:01,0,100,32,1,1/22/2025 22:01,R_6y75XYHxyoNQQDu,2,2,2,,,,,5,4,6723bc21548ec64b5cab9e60,2,competitors
1/22/2025 21:54,1/22/2025 22:01,0,100,429,1,1/22/2025 22:01,R_6LjmFCczOHby7xT,1,1,1,3,3,,,,,660dde2ea4ccc7fca5fbbedb,-2,valuation
1/22/2025 21:57,1/22/2025 22:01,0,100,256,1,1/22/2025 22:01,R_8QlgQ5YBV3vx7nZ,2,2,2,,,1,5,,,6783629b0e904b052dbd9dab,-2,customers
1/22/2025 22:01,1/22/2025 22:01,0,100,45,1,1/22/2025 22:01,R_71i01c5ACtlhV8a,-2,-2,-2,,,3,2,,,678b4061ff9aac183f794219,-2,customers
1/22/2025 22:01,1/22/2025 22:01,0,100,24,1,1/22/2025 22:01,R_1go79Gj9mz7ZjTH,-2,-2,-2,,,1,1,,,5ef4d8b87faaa00c0dea0c4e,-2,customers
1/22/2025 22:00,1/22/2025 22:01,0,100,99,1,1/22/2025 22:01,R_2LpmBbgoz5yaMoh,-2,-2,-2,,,2,4,,,674ca2f2b42dd96dc2f71707,-2,customers
1/22/2025 22:01,1/22/2025 22:02,0,100,34,1,1/22/2025 22:02,R_1f986BIlb3dYjuu,1,1,1,,,,,5,5,676a8102c8379ca4d35269d1,-2,competitors
1/22/2025 22:01,1/22/2025 22:02,0,100,52,1,1/22/2025 22:02,R_1pAkvLByGFSYs64,0,-1,-1,,,,,4,2,5f1c2ebf1d8b7c48ad3ec3db,-2,competitors
1/22/2025 22:02,1/22/2025 22:02,0,100,21,1,1/22/2025 22:02,R_6OravTvdiGMcXNq,1,0,1,,,,,3,4,67884e3d449cd1505cb8463b,2,competitors
1/22/2025 22:02,1/22/2025 22:02,0,100,17,1,1/22/2025 22:02,R_7aATRac9Zop99Tj,-1,-1,-1,,,,,1,1,641386b1cb9a9c1e3569d4ee,2,competitors
