turkid,choice,round,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion
7AA37D89BF4649BEA781FA68BA6AE1D5,1,18,1,Increasing,2025-09-12 19:37:12,2025-09-12 19:39:04,2025-09-12T19:38:53Z,4.198000192642212,112
7AA37D89BF4649BEA781FA68BA6AE1D5,1,19,1,Increasing,2025-09-12 19:37:12,2025-09-12 19:39:04,2025-09-12T19:38:57Z,3.5809998512268066,112
7AA37D89BF4649BEA781FA68BA6AE1D5,2,20,1,Increasing,2025-09-12 19:37:12,2025-09-12 19:39:04,2025-09-12T19:39:01Z,4.3440001010894775,112
218D74FFB32A4C838A88C6019A69DE91,2,1,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:36:56Z,0,151
218D74FFB32A4C838A88C6019A69DE91,1,2,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:37:09Z,13.36299991607666,151
218D74FFB32A4C838A88C6019A69DE91,2,3,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:37:22Z,13.138999938964844,151
218D74FFB32A4C838A88C6019A69DE91,0,4,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:37:30Z,7.513000011444092,151
218D74FFB32A4C838A88C6019A69DE91,1,5,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:37:35Z,5.63100004196167,151
218D74FFB32A4C838A88C6019A69DE91,1,6,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:37:40Z,4.996999979019165,151
218D74FFB32A4C838A88C6019A69DE91,2,7,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:37:46Z,5.474999904632568,151
218D74FFB32A4C838A88C6019A69DE91,1,8,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:37:51Z,5.025000095367432,151
218D74FFB32A4C838A88C6019A69DE91,1,9,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:37:56Z,4.7200000286102295,151
218D74FFB32A4C838A88C6019A69DE91,1,10,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:00Z,4.550999879837036,151
218D74FFB32A4C838A88C6019A69DE91,1,11,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:09Z,8.832000017166138,151
218D74FFB32A4C838A88C6019A69DE91,0,12,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:16Z,7.259999990463257,151
218D74FFB32A4C838A88C6019A69DE91,2,13,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:21Z,5.039000034332275,151
218D74FFB32A4C838A88C6019A69DE91,1,14,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:27Z,5.307000160217285,151
218D74FFB32A4C838A88C6019A69DE91,2,15,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:32Z,5.375999927520752,151
218D74FFB32A4C838A88C6019A69DE91,2,16,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:41Z,9.170000076293945,151
218D74FFB32A4C838A88C6019A69DE91,1,17,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:47Z,6.085999965667725,151
218D74FFB32A4C838A88C6019A69DE91,1,18,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:38:56Z,8.401999950408936,151
218D74FFB32A4C838A88C6019A69DE91,0,19,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:39:03Z,7.614000082015991,151
218D74FFB32A4C838A88C6019A69DE91,1,20,1,Increasing,2025-09-12 19:36:45,2025-09-12 19:39:16,2025-09-12T19:39:11Z,7.325999975204468,151
6D87F2B153954ACC8A746A48872AE6B1,2,1,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:36:53Z,0,157
6D87F2B153954ACC8A746A48872AE6B1,0,2,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:36:56Z,3.759999990463257,157
6D87F2B153954ACC8A746A48872AE6B1,1,3,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:37:00Z,3.3389999866485596,157
6D87F2B153954ACC8A746A48872AE6B1,2,4,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:37:02Z,2.571000099182129,157
6D87F2B153954ACC8A746A48872AE6B1,0,5,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:37:05Z,3.259999990463257,157
6D87F2B153954ACC8A746A48872AE6B1,1,6,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:37:08Z,2.5899999141693115,157
6D87F2B153954ACC8A746A48872AE6B1,2,7,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:37:11Z,2.950000047683716,157
6D87F2B153954ACC8A746A48872AE6B1,2,8,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:37:15Z,3.559000015258789,157
6D87F2B153954ACC8A746A48872AE6B1,0,9,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:37:18Z,3.061000108718872,157
6D87F2B153954ACC8A746A48872AE6B1,2,10,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:37:59Z,41.05799984931946,157
6D87F2B153954ACC8A746A48872AE6B1,0,11,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:38:02Z,3.059999942779541,157
6D87F2B153954ACC8A746A48872AE6B1,1,12,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:38:04Z,2.0400002002716064,157
6D87F2B153954ACC8A746A48872AE6B1,0,13,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:38:06Z,2.311999797821045,157
6D87F2B153954ACC8A746A48872AE6B1,0,14,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:38:08Z,1.948000192642212,157
6D87F2B153954ACC8A746A48872AE6B1,1,15,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:38:28Z,20.181999921798706,157
6D87F2B153954ACC8A746A48872AE6B1,0,16,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:38:31Z,2.3480000495910645,157
6D87F2B153954ACC8A746A48872AE6B1,1,17,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:39:11Z,40.700000047683716,157
6D87F2B153954ACC8A746A48872AE6B1,0,18,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:39:13Z,1.869999885559082,157
6D87F2B153954ACC8A746A48872AE6B1,2,19,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:39:16Z,2.802999973297119,157
6D87F2B153954ACC8A746A48872AE6B1,1,20,0,Flat,2025-09-12 19:36:45,2025-09-12 19:39:22,2025-09-12T19:39:18Z,2.4070000648498535,157
AD8917AA8F984AC58297D9DE8437A53B,1,1,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:37:33Z,0,121
AD8917AA8F984AC58297D9DE8437A53B,1,2,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:37:41Z,7.5960001945495605,121
AD8917AA8F984AC58297D9DE8437A53B,2,3,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:37:47Z,6.426999807357788,121
AD8917AA8F984AC58297D9DE8437A53B,0,4,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:37:53Z,5.7870001792907715,121
AD8917AA8F984AC58297D9DE8437A53B,2,5,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:03Z,9.800999879837036,121
AD8917AA8F984AC58297D9DE8437A53B,2,6,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:08Z,5.242000102996826,121
AD8917AA8F984AC58297D9DE8437A53B,1,7,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:13Z,5.24399995803833,121
AD8917AA8F984AC58297D9DE8437A53B,1,8,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:20Z,6.5920000076293945,121
AD8917AA8F984AC58297D9DE8437A53B,2,9,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:26Z,6.494999885559082,121
AD8917AA8F984AC58297D9DE8437A53B,0,10,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:32Z,5.809000015258789,121
AD8917AA8F984AC58297D9DE8437A53B,1,11,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:37Z,4.942000150680542,121
AD8917AA8F984AC58297D9DE8437A53B,1,12,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:42Z,4.378000020980835,121
AD8917AA8F984AC58297D9DE8437A53B,0,13,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:45Z,3.937999963760376,121
AD8917AA8F984AC58297D9DE8437A53B,0,14,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:49Z,3.927999973297119,121
AD8917AA8F984AC58297D9DE8437A53B,2,15,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:53Z,3.927000045776367,121
AD8917AA8F984AC58297D9DE8437A53B,0,16,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:38:59Z,5.5959999561309814,121
AD8917AA8F984AC58297D9DE8437A53B,2,17,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:39:07Z,8.204999923706055,121
AD8917AA8F984AC58297D9DE8437A53B,1,18,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:39:12Z,5.247999906539917,121
AD8917AA8F984AC58297D9DE8437A53B,2,19,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:39:17Z,4.716000080108643,121
AD8917AA8F984AC58297D9DE8437A53B,0,20,1,Increasing,2025-09-12 19:37:24,2025-09-12 19:39:25,2025-09-12T19:39:21Z,3.7239999771118164,121
53A2F403595A46D3A6CA084FDAC70471,0,1,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:35:23Z,0,131
53A2F403595A46D3A6CA084FDAC70471,0,2,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:35:36Z,13.499000072479248,131
53A2F403595A46D3A6CA084FDAC70471,0,3,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:35:45Z,8.421000003814697,131
53A2F403595A46D3A6CA084FDAC70471,0,4,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:35:56Z,11.045000076293945,131
53A2F403595A46D3A6CA084FDAC70471,2,5,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:02Z,6.684000015258789,131
53A2F403595A46D3A6CA084FDAC70471,1,6,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:06Z,4.0980000495910645,131
53A2F403595A46D3A6CA084FDAC70471,0,7,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:12Z,5.736999988555908,131
53A2F403595A46D3A6CA084FDAC70471,1,8,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:18Z,5.995999813079834,131
53A2F403595A46D3A6CA084FDAC70471,2,9,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:24Z,5.91700005531311,131
53A2F403595A46D3A6CA084FDAC70471,1,10,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:30Z,5.7179999351501465,131
53A2F403595A46D3A6CA084FDAC70471,2,11,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:35Z,4.800000190734863,131
53A2F403595A46D3A6CA084FDAC70471,2,12,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:39Z,4.599999904632568,131
53A2F403595A46D3A6CA084FDAC70471,2,13,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:45Z,5.266000032424927,131
53A2F403595A46D3A6CA084FDAC70471,2,14,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:50Z,5.299999952316284,131
53A2F403595A46D3A6CA084FDAC70471,1,15,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:36:55Z,5.450000047683716,131
53A2F403595A46D3A6CA084FDAC70471,0,16,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:37:01Z,5.853999853134155,131
53A2F403595A46D3A6CA084FDAC70471,2,17,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:37:08Z,7.062000036239624,131
53A2F403595A46D3A6CA084FDAC70471,1,18,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:37:14Z,5.650000095367432,131
53A2F403595A46D3A6CA084FDAC70471,1,19,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:37:19Z,4.713000059127808,131
53A2F403595A46D3A6CA084FDAC70471,2,20,1,Increasing,2025-09-12 19:35:16,2025-09-12 19:37:27,2025-09-12T19:37:24Z,5.240999937057495,131
1013D53ACC8A4A2099E0C9A7734B84F8,2,1,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:40:06Z,0,203
1013D53ACC8A4A2099E0C9A7734B84F8,1,2,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:40:18Z,11.504999876022339,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,3,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:40:35Z,17.30399990081787,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,4,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:40:42Z,7.672000169754028,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,5,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:40:48Z,5.144999980926514,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,6,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:40:55Z,6.901000022888184,203
1013D53ACC8A4A2099E0C9A7734B84F8,0,7,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:41:06Z,11.180999994277954,203
1013D53ACC8A4A2099E0C9A7734B84F8,1,8,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:41:16Z,10.583999872207642,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,9,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:41:34Z,17.289000034332275,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,10,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:41:40Z,6.584000110626221,203
1013D53ACC8A4A2099E0C9A7734B84F8,0,11,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:41:45Z,4.994999885559082,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,12,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:41:50Z,5.077000141143799,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,13,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:42:02Z,11.453999996185303,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,14,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:42:10Z,7.859999895095825,203
1013D53ACC8A4A2099E0C9A7734B84F8,0,15,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:42:17Z,7.828999996185303,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,16,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:42:23Z,5.6549999713897705,203
1013D53ACC8A4A2099E0C9A7734B84F8,1,17,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:42:31Z,7.7799999713897705,203
1013D53ACC8A4A2099E0C9A7734B84F8,2,18,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:42:38Z,6.733000040054321,203
1013D53ACC8A4A2099E0C9A7734B84F8,0,19,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:42:43Z,5.371000051498413,203
1013D53ACC8A4A2099E0C9A7734B84F8,1,20,0,Flat,2025-09-12 19:39:45,2025-09-12 19:43:08,2025-09-12T19:43:01Z,18.457000017166138,203
B0816C11EF7D49E887F8D5A820C01CAA,2,1,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:36:53Z,0,179
B0816C11EF7D49E887F8D5A820C01CAA,0,2,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:37:06Z,12.599999904632568,179
B0816C11EF7D49E887F8D5A820C01CAA,1,3,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:37:15Z,9.26200008392334,179
B0816C11EF7D49E887F8D5A820C01CAA,2,4,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:37:24Z,8.848000049591064,179
B0816C11EF7D49E887F8D5A820C01CAA,0,5,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:37:35Z,11.04099988937378,179
B0816C11EF7D49E887F8D5A820C01CAA,2,6,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:37:46Z,10.943000078201294,179
B0816C11EF7D49E887F8D5A820C01CAA,1,7,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:37:55Z,9.359999895095825,179
B0816C11EF7D49E887F8D5A820C01CAA,0,8,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:38:06Z,10.815999984741211,179
B0816C11EF7D49E887F8D5A820C01CAA,2,9,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:38:13Z,6.712000131607056,179
B0816C11EF7D49E887F8D5A820C01CAA,2,10,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:38:22Z,9.34500002861023,179
B0816C11EF7D49E887F8D5A820C01CAA,1,11,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:38:28Z,5.861999988555908,179
B0816C11EF7D49E887F8D5A820C01CAA,0,12,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:38:34Z,5.848999977111816,179
B0816C11EF7D49E887F8D5A820C01CAA,2,13,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:38:40Z,6.289000034332275,179
B0816C11EF7D49E887F8D5A820C01CAA,1,14,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:38:46Z,5.542999982833862,179
B0816C11EF7D49E887F8D5A820C01CAA,0,15,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:38:51Z,5.191999912261963,179
B0816C11EF7D49E887F8D5A820C01CAA,0,16,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:39:03Z,12.431999921798706,179
B0816C11EF7D49E887F8D5A820C01CAA,2,17,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:39:13Z,10.167999982833862,179
B0816C11EF7D49E887F8D5A820C01CAA,1,18,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:39:21Z,7.360000133514404,179
B0816C11EF7D49E887F8D5A820C01CAA,0,19,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:39:31Z,10.216000080108643,179
B0816C11EF7D49E887F8D5A820C01CAA,1,20,1,Increasing,2025-09-12 19:37:07,2025-09-12 19:40:06,2025-09-12T19:39:36Z,4.823999881744385,179
0E7E5B21DF7544188397958003572AC3,0,1,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:11Z,0,100
0E7E5B21DF7544188397958003572AC3,1,2,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:19Z,7.427999973297119,100
0E7E5B21DF7544188397958003572AC3,1,3,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:26Z,7.360000133514404,100
0E7E5B21DF7544188397958003572AC3,0,4,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:32Z,5.440999984741211,100
0E7E5B21DF7544188397958003572AC3,2,5,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:36Z,4.825000047683716,100
0E7E5B21DF7544188397958003572AC3,0,6,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:40Z,3.1019999980926514,100
0E7E5B21DF7544188397958003572AC3,2,7,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:43Z,3.5160000324249268,100
0E7E5B21DF7544188397958003572AC3,2,8,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:46Z,3.3519999980926514,100
0E7E5B21DF7544188397958003572AC3,0,9,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:52Z,6.079999923706055,100
0E7E5B21DF7544188397958003572AC3,1,10,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:40:56Z,4.00600004196167,100
0E7E5B21DF7544188397958003572AC3,2,11,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:00Z,3.2660000324249268,100
0E7E5B21DF7544188397958003572AC3,2,12,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:03Z,3.5239999294281006,100
0E7E5B21DF7544188397958003572AC3,2,13,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:07Z,3.562000036239624,100
0E7E5B21DF7544188397958003572AC3,0,14,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:11Z,4.553999900817871,100
0E7E5B21DF7544188397958003572AC3,1,15,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:14Z,2.8359999656677246,100
0E7E5B21DF7544188397958003572AC3,1,16,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:17Z,3.259999990463257,100
0E7E5B21DF7544188397958003572AC3,1,17,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:21Z,3.5840001106262207,100
0E7E5B21DF7544188397958003572AC3,2,18,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:27Z,5.496000051498413,100
0E7E5B21DF7544188397958003572AC3,1,19,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:30Z,3.5160000324249268,100
0E7E5B21DF7544188397958003572AC3,1,20,0,Flat,2025-09-12 19:40:01,2025-09-12 19:41:41,2025-09-12T19:41:36Z,6.2209999561309814,100
060CEBC49D44455DBA8D73C904E549EF,0,1,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:34:42Z,0,231
060CEBC49D44455DBA8D73C904E549EF,1,2,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:34:51Z,8.64300012588501,231
060CEBC49D44455DBA8D73C904E549EF,0,3,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:34:58Z,7.414999961853027,231
060CEBC49D44455DBA8D73C904E549EF,0,4,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:35:04Z,6.00600004196167,231
060CEBC49D44455DBA8D73C904E549EF,1,5,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:35:13Z,9.405999898910522,231
060CEBC49D44455DBA8D73C904E549EF,0,6,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:35:20Z,6.4679999351501465,231
060CEBC49D44455DBA8D73C904E549EF,1,7,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:35:24Z,4.005000114440918,231
060CEBC49D44455DBA8D73C904E549EF,1,8,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:35:32Z,7.83299994468689,231
060CEBC49D44455DBA8D73C904E549EF,0,9,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:35:45Z,13.234999895095825,231
060CEBC49D44455DBA8D73C904E549EF,2,10,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:35:50Z,5.380000114440918,231
060CEBC49D44455DBA8D73C904E549EF,2,11,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:35:56Z,5.650000095367432,231
060CEBC49D44455DBA8D73C904E549EF,0,12,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:36:00Z,3.996999979019165,231
060CEBC49D44455DBA8D73C904E549EF,1,13,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:36:06Z,5.908999919891357,231
060CEBC49D44455DBA8D73C904E549EF,1,14,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:36:12Z,6.252000093460083,231
060CEBC49D44455DBA8D73C904E549EF,2,15,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:36:51Z,38.98799991607666,231
060CEBC49D44455DBA8D73C904E549EF,0,16,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:37:01Z,10.315000057220459,231
060CEBC49D44455DBA8D73C904E549EF,1,17,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:37:08Z,6.43999981880188,231
060CEBC49D44455DBA8D73C904E549EF,2,18,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:37:13Z,5.39900016784668,231
060CEBC49D44455DBA8D73C904E549EF,0,19,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:37:19Z,6.188999891281128,231
060CEBC49D44455DBA8D73C904E549EF,1,20,1,Increasing,2025-09-12 19:33:40,2025-09-12 19:37:31,2025-09-12T19:37:26Z,6.528000116348267,231
91F1505FEA324A42A61FB05854D318B5,2,1,1,Increasing,2025-09-12 19:39:39,2025-09-12 19:45:34,2025-09-12T19:40:34Z,0,355
91F1505FEA324A42A61FB05854D318B5,2,2,1,Increasing,2025-09-12 19:39:39,2025-09-12 19:45:34,2025-09-12T19:41:31Z,56.276000022888184,355
