turkid,condition,message_type,startdate,enddate,could_learn_interim_1,could_learn_interim_2,could_learn_interim_3,belief_valuation,belief_market_size,belief_competitors,belief_sector_of_activity,time_to_completion,Duration_Post,StartDate_Post,EndDate_Post,CouldLearn_1,CouldLearn_2,CouldLearn_3,Confidence_NC,Confidence_MS,Confidence_CV,Confidence_SA,Slope,Positive_Test_First,Negative_Test_First,Positive_Test_Second,Negative_Test_Second,condid
ED3568FECEB9427CAEEF86F3460C6B8A,Increasing,positive_test,2025-11-15 22:13:41,2025-11-15 22:17:32,1,1,1,5,4,2,3,231,72,11/15/2025 23:17,11/15/2025 23:18,1,1,0,3,4,5,2,2,5,2,5,1,1
5D191E9647F64B53984A84FE722793F2,Increasing,positive_test,2025-11-15 22:06:43,2025-11-15 22:10:58,0,-1,-1,3,4,3,3,255,105,11/15/2025 23:10,11/15/2025 23:12,1,2,2,4,5,4,3,1,2,5,5,1,1
ECDF8D4F17D94CF49AFDAB1B1125634A,Flat,positive_test,2025-11-15 22:02:59,2025-11-15 22:12:14,1,-1,0,2,2,1,3,555,123,11/15/2025 23:12,11/15/2025 23:14,0,0,0,4,4,3,4,3,3,3,3,3,0
409540228C174053A921095E04FA09C3,Flat,control,2025-11-15 22:15:15,2025-11-15 22:17:28,1,1,1,4,3,3,4,133,68,11/15/2025 23:17,11/15/2025 23:18,1,1,1,4,4,3,4,2,3,3,3,3,0
917E60FD47AD4F7CAB9584AF61D87D88,Flat,positive_test,2025-11-15 22:08:14,2025-11-15 22:12:50,1,0,1,5,2,2,3,276,78,11/15/2025 23:12,11/15/2025 23:14,1,1,0,2,3,5,3,2,4,2,5,2,0
1EC68FB44F3E4137B7AB7E4403CEB98F,Flat,positive_test,2025-11-15 22:13:20,2025-11-15 22:18:34,-1,-1,-1,1,2,1,2,314,114,11/15/2025 23:18,11/15/2025 23:20,-1,-1,-1,2,3,2,3,1,4,1,5,1,0
87ED3ABB0ADE45BF978C2C11CC28B0B0,Increasing,control,2025-11-15 22:32:58,2025-11-15 22:43:34,1,1,1,3,4,1,4,636,75,11/15/2025 23:43,11/15/2025 23:44,1,1,1,1,3,3,3,1,4,2,5,1,1
5F752263D06041968D371040ABA3F95A,Increasing,negative_test,2025-11-15 22:13:09,2025-11-15 22:18:35,1,0,-1,1,4,3,4,326,123,11/15/2025 23:18,11/15/2025 23:20,-1,-1,-2,2,2,4,4,1,4,1,1,5,1
513986C40A5E4EA6B7B1F4E6A53441DF,Flat,negative_test,2025-11-15 22:14:19,2025-11-15 22:21:03,1,-1,1,1,4,4,2,404,99,11/15/2025 23:21,11/15/2025 23:22,-1,-1,-1,2,3,2,2,2,5,1,1,5,0
B839EAB20A87483794446E1AE12F9FA9,Flat,positive_test,2025-11-15 22:17:46,2025-11-15 22:21:50,-1,-1,-1,1,2,3,5,244,69,11/15/2025 23:21,11/15/2025 23:22,-1,-1,-1,2,2,4,4,2,4,3,3,4,0
1A7EA2A243BF467897CDCD8065FD980B,Flat,positive_test,2025-11-15 22:07:05,2025-11-15 22:14:05,0,-1,-1,3,3,3,3,420,83,11/15/2025 23:14,11/15/2025 23:15,-1,-1,-1,2,2,2,2,2,4,2,4,2,0
35E1DA83F6AB471CA3EAC22A4422272B,Increasing,negative_test,2025-11-15 22:10:34,2025-11-15 22:14:10,2,0,0,1,4,4,2,216,76,11/15/2025 23:14,11/15/2025 23:15,-1,0,-1,4,3,1,3,1,3,3,1,5,1
A9C394B089194EE4B8F80385E167A465,Increasing,control,2025-11-15 22:09:43,2025-11-15 22:14:13,-2,-2,-2,3,3,1,4,270,116,11/15/2025 23:14,11/15/2025 23:16,-2,-2,-2,1,2,2,3,1,4,2,4,2,1
E3D657884CB3485BB2108A79D8705BCD,Flat,control,2025-11-15 22:12:56,2025-11-15 22:17:29,1,1,1,3,3,4,2,273,75,11/15/2025 23:17,11/15/2025 23:18,0,1,1,5,4,2,3,1,3,3,3,3,0
970EA6A46D9E4A9899B7330120E31198,Flat,positive_test,2025-11-15 22:14:17,2025-11-15 22:16:36,1,0,0,3,4,4,3,139,57,11/15/2025 23:16,11/15/2025 23:17,1,1,1,2,2,4,4,1,5,4,5,4,0
273E73D4D23A4D5FAA825DDED0A35591,Flat,positive_test,2025-11-15 22:12:22,2025-11-15 22:16:38,1,1,1,3,5,5,3,256,59,11/15/2025 23:16,11/15/2025 23:17,1,1,1,5,4,3,2,2,5,1,5,1,0
5325DB8C1ACD40F9ABF74ED56931390F,Flat,positive_test,2025-11-15 22:14:45,2025-11-15 22:16:51,1,1,1,2,3,2,3,126,35,11/15/2025 23:16,11/15/2025 23:17,1,1,1,3,3,3,3,2,4,3,4,3,0
ECA07BECC1B14B0B95A6C2E038D88B62,Increasing,negative_test,2025-11-15 22:15:37,2025-11-15 22:17:49,1,2,1,4,4,2,3,132,30,11/15/2025 23:17,11/15/2025 23:18,1,1,2,2,4,2,4,1,4,2,3,4,1
284B9D690EFE44F696E807D55C98299E,Increasing,negative_test,2025-11-15 22:14:12,2025-11-15 22:17:45,1,0,-1,3,4,4,3,213,51,11/15/2025 23:17,11/15/2025 23:18,-1,-1,-1,2,2,2,2,1,4,2,2,4,1
071CCD6132744C3DBBD5135DDD53D1E2,Flat,positive_test,2025-11-15 22:15:52,2025-11-15 22:17:57,-2,-2,-2,1,1,1,1,125,57,11/15/2025 23:17,11/15/2025 23:18,-1,-1,-1,1,3,2,2,1,4,3,5,1,0
7EE0FDE943B04F06A9AF120563B6AA64,Flat,positive_test,2025-11-15 22:13:02,2025-11-15 22:18:20,1,1,1,1,4,3,1,318,55,11/15/2025 23:18,11/15/2025 23:19,1,1,1,3,4,1,1,2,5,1,5,1,0
7ECF7E92126E4DA9B18FAFA3F2BE6F13,Flat,negative_test,2025-11-15 22:35:46,2025-11-15 22:39:23,0,-1,-1,5,5,1,1,217,66,11/15/2025 23:39,11/15/2025 23:40,-2,-2,-2,3,3,4,1,2,5,1,5,1,0
EC18D2250B3D442796AC34BE295ECEBC,Flat,control,2025-11-15 22:14:35,2025-11-15 22:19:07,1,2,1,4,4,4,4,272,93,11/15/2025 23:19,11/15/2025 23:20,2,2,2,5,5,3,4,2,2,2,2,2,0
0F53134881F646C5ABA666128A2D22F8,Increasing,control,2025-11-15 22:18:31,2025-11-15 22:27:06,0,0,0,2,3,3,2,515,195,11/15/2025 23:27,11/15/2025 23:30,0,-1,0,4,2,3,2,1,3,1,3,1,1
076AB546D76747B1AA9454A36C062D07,Increasing,positive_test,2025-11-15 22:18:23,2025-11-15 22:27:13,1,1,0,3,4,2,4,530,188,11/15/2025 23:27,11/15/2025 23:30,1,1,0,3,4,4,3,1,4,2,4,2,1
F7561535071346359F766757E9F69DD8,Flat,negative_test,2025-11-15 22:18:17,2025-11-15 22:29:33,0,0,-1,3,4,4,4,676,74,11/15/2025 23:29,11/15/2025 23:30,0,0,1,5,4,4,4,2,4,1,1,5,0
DF96A325C4AE4FA59EB784363EAB4426,Flat,positive_test,2025-11-15 22:29:17,2025-11-15 22:34:00,1,2,1,4,4,2,3,283,75,11/15/2025 23:34,11/15/2025 23:35,1,1,2,2,4,4,5,2,3,3,3,3,0
DEC5132B288E4538812F16A18F825FD5,Flat,positive_test,2025-11-15 22:36:10,2025-11-15 22:46:06,0,0,-1,2,2,5,5,596,117,11/15/2025 23:46,11/15/2025 23:48,1,0,1,4,4,2,1,3,3,2,4,1,0
5B51EAECAB8B406A8941D129A9A3C927,Flat,negative_test,2025-11-15 22:20:10,2025-11-15 22:35:11,0,-1,0,2,2,2,3,901,98,11/15/2025 23:35,11/15/2025 23:36,0,-1,-1,3,3,2,2,2,3,3,2,4,0
EBF4665CBA31442DA826DA4C0A93E27B,Increasing,negative_test,2025-11-15 22:28:20,2025-11-15 22:35:52,1,0,0,3,4,3,2,452,126,11/15/2025 23:35,11/15/2025 23:37,-1,-1,0,2,3,3,2,1,4,1,1,4,1
76935D19E41940BEA3A50F42F017A9C9,Increasing,control,2025-11-15 22:33:15,2025-11-15 22:35:54,2,-2,1,4,3,1,3,159,42,11/15/2025 23:35,11/15/2025 23:36,-1,-1,-1,1,3,3,4,1,3,3,3,3,1
22574F14C36748D5AF5E4C8D80EC1784,Flat,negative_test,2025-11-15 22:34:40,2025-11-15 22:36:12,1,2,0,3,4,2,3,92,30,11/15/2025 23:36,11/15/2025 23:36,1,2,1,5,3,3,4,3,2,4,3,4,0
2BE67863758E436BAB6D28C879D69ADF,Flat,negative_test,2025-11-15 22:33:06,2025-11-15 22:37:00,1,1,1,3,4,5,2,234,62,11/15/2025 23:37,11/15/2025 23:38,-1,-1,-1,5,3,3,3,2,5,1,1,5,0
42A1A56AF2074BEA864256D49E41B931,Flat,control,2025-11-15 22:34:45,2025-11-15 22:37:06,0,1,0,4,3,2,3,141,25,11/15/2025 23:37,11/15/2025 23:37,1,0,1,2,4,3,3,2,4,3,4,5,0
180A980F05A74CC09FF681A0C50183A6,Increasing,control,2025-11-15 22:34:57,2025-11-15 22:38:11,1,1,1,3,4,4,3,194,63,11/15/2025 23:38,11/15/2025 23:39,1,1,1,3,4,2,4,1,3,3,3,3,1
A72D64AB2D8C41399BA1326671C848EB,Flat,positive_test,2025-11-15 22:13:40,2025-11-15 22:18:59,0,-2,-2,4,2,2,3,319,79,11/15/2025 23:18,11/15/2025 23:20,-1,-2,-2,3,4,3,3,2,2,2,3,3,0
12464619155E40238F23BDE45C5443AD,Flat,positive_test,2025-11-15 22:34:51,2025-11-15 22:42:29,-1,-1,-1,2,2,1,3,458,69,11/15/2025 23:42,11/15/2025 23:43,-1,-1,-1,2,2,1,3,2,3,3,4,2,0
19D77CA555D848119F8C8981889FEC0C,Increasing,control,2025-11-15 23:05:15,2025-11-15 23:11:27,1,1,1,2,3,1,3,372,155,11/16/2025 0:11,11/16/2025 0:14,1,1,1,1,4,2,2,1,5,1,5,1,1
9B6AC3505AD64021994056F5BA543E39,Increasing,negative_test,2025-11-15 22:32:02,2025-11-15 22:35:05,2,1,1,5,5,4,4,183,49,11/15/2025 23:35,11/15/2025 23:35,-2,-2,-2,3,3,4,5,1,5,1,1,5,1
1D957C0F9F134B738B60E8B4EC975515,Increasing,negative_test,2025-11-15 22:33:58,2025-11-15 22:36:23,2,1,1,1,1,1,1,145,58,11/15/2025 23:36,11/15/2025 23:37,-2,-2,-2,1,1,1,1,1,4,2,2,4,1
D7E68A2BDC7243829EAD28B6B1C7B4B2,Flat,control,2025-11-15 22:38:34,2025-11-15 22:45:03,1,1,1,3,5,1,1,389,136,11/15/2025 23:45,11/15/2025 23:47,1,1,1,3,4,2,4,3,3,2,3,2,0
8E1A368751DA474180292C299E733D0B,Increasing,negative_test,2025-11-15 22:42:33,2025-11-15 22:47:17,2,-1,1,4,5,2,1,284,97,11/15/2025 23:47,11/15/2025 23:48,-2,-2,-2,1,1,1,1,1,5,1,1,5,1
4DD36E3DE0D24479A7A1781BF06A8082,Flat,positive_test,2025-11-15 22:34:41,2025-11-15 22:38:15,-2,-2,-2,4,2,3,4,214,76,11/15/2025 23:38,11/15/2025 23:39,-2,-2,-2,2,2,3,2,2,5,1,5,1,0
C085C78D29174F298653AC033D449C6F,Flat,positive_test,2025-11-15 22:33:21,2025-11-15 22:38:21,1,0,-1,2,2,3,3,300,87,11/15/2025 23:38,11/15/2025 23:39,1,1,-1,2,5,5,2,1,3,3,5,1,0
9A86A88B229145CA9943EAA00F48703F,Flat,control,2025-11-15 22:37:06,2025-11-15 22:43:46,1,1,1,2,4,4,1,400,1403,11/15/2025 23:43,11/16/2025 0:07,1,1,1,4,4,2,3,2,4,2,2,4,0
E3E86985A6304D66BE3561A06281D689,Flat,positive_test,2025-11-15 22:35:34,2025-11-15 22:38:27,2,-1,-1,3,3,3,3,173,46,11/15/2025 23:38,11/15/2025 23:39,-2,-2,-2,2,1,1,1,2,5,1,5,1,0
3C06B04A24714E9BBF82F2D9F3B96684,Flat,positive_test,2025-11-15 22:36:21,2025-11-15 22:38:40,1,2,2,4,5,5,4,139,23,11/15/2025 23:38,11/15/2025 23:39,1,0,1,5,5,4,5,1,4,5,5,4,0
9AF063243ED84109B25AEBA09F1E74D8,Increasing,negative_test,2025-11-15 22:34:36,2025-11-15 22:40:55,2,2,2,2,4,5,3,379,75,11/15/2025 23:40,11/15/2025 23:42,2,2,2,4,4,3,2,1,4,2,1,5,1
B3F8555C06D742BDBAB3E4C3CB476FAD,Increasing,positive_test,2025-11-15 22:35:16,2025-11-15 22:41:48,2,1,1,4,5,5,1,392,108,11/15/2025 23:41,11/15/2025 23:43,2,2,1,5,5,4,3,1,5,1,5,1,1
11D40923DFBE45338167D6B2390EA1AC,Increasing,positive_test,2025-11-15 22:36:12,2025-11-15 22:42:22,1,1,0,3,3,4,3,370,52,11/15/2025 23:42,11/15/2025 23:43,1,1,1,5,4,4,4,1,3,3,4,2,1
6C7FC329ADB74544A11ED5AAEE514656,Flat,negative_test,2025-11-15 22:37:37,2025-11-15 22:42:47,1,-1,-1,4,4,1,1,310,79,11/15/2025 23:42,11/15/2025 23:44,-2,-2,-2,4,3,3,2,2,5,1,1,3,0
D7613750F2E9461E8953432C466882D5,Flat,control,2025-11-15 22:39:50,2025-11-15 22:43:15,-1,-1,-1,3,5,4,2,205,105,11/15/2025 23:43,11/15/2025 23:45,-1,-1,-1,5,4,3,2,2,3,3,4,2,0
C25EF9AEE4E2400FABF31CE663ABE841,Flat,control,2025-11-15 22:16:53,2025-11-15 22:19:36,1,1,1,4,4,5,4,163,37,11/15/2025 23:19,11/15/2025 23:20,1,1,2,4,5,4,4,2,5,4,5,4,0
124C37394F6C42C1B4EA20BA6A059CC9,Flat,negative_test,2025-11-15 22:14:24,2025-11-15 22:19:53,-1,-1,-1,2,3,3,3,329,100,11/15/2025 23:19,11/15/2025 23:21,-1,-1,-1,3,2,3,3,2,5,1,4,2,0
0A839BCFA6DD4533892FBE1268902ACE,Flat,negative_test,2025-11-15 22:10:35,2025-11-15 22:19:58,1,1,1,5,5,5,5,563,95,11/15/2025 23:19,11/15/2025 23:21,1,1,1,5,5,5,5,1,5,1,3,3,0
2ABC6ED4106141FCBBF98AF2778DA134,Flat,control,2025-11-15 22:13:46,2025-11-15 22:20:01,1,1,1,3,3,4,4,375,107,11/15/2025 23:20,11/15/2025 23:21,1,1,1,4,4,3,3,1,4,2,4,2,0
65A833506FEC4D9E8CD4A26ABA06D2EA,Flat,positive_test,2025-11-15 22:14:50,2025-11-15 22:20:24,-1,-1,-1,4,2,2,4,334,63,11/15/2025 23:20,11/15/2025 23:21,1,1,1,5,3,4,5,2,3,3,5,1,0
23BA31D0DBC5455BB968B16C41A16156,Flat,negative_test,2025-11-15 22:18:39,2025-11-15 22:21:23,1,2,1,2,4,5,1,164,52,11/15/2025 23:21,11/15/2025 23:22,1,0,1,3,4,4,2,1,5,1,1,5,0
A2243BDA2F7746DAA622C12DC04CF070,Increasing,negative_test,2025-11-15 22:25:43,2025-11-15 22:45:57,2,2,2,5,5,5,5,1214,200,11/15/2025 23:45,11/15/2025 23:49,2,2,2,5,5,5,5,1,4,5,3,5,1
BD379B05D20D4DC68388E597D4D575EC,Increasing,control,2025-11-15 22:15:13,2025-11-15 22:22:33,1,2,1,4,3,3,5,440,158,11/15/2025 23:22,11/15/2025 23:25,1,1,1,4,4,4,5,1,4,2,5,2,1
6FE384D3C9474DA0A8938E2F4B35FC3D,Flat,control,2025-11-15 22:26:20,2025-11-15 22:29:33,-1,-1,-1,3,3,2,2,193,57,11/15/2025 23:29,11/15/2025 23:30,-1,-1,-1,2,3,3,2,1,5,1,5,1,0
27C892427E8F4BB3BBFFCF3C55CAE83D,Flat,positive_test,2025-11-15 22:20:34,2025-11-15 22:22:44,1,1,1,2,5,4,4,130,45,11/15/2025 23:22,11/15/2025 23:23,1,0,1,5,5,2,4,2,3,2,4,3,0
05892BA684E6406E9F1879237B047CF0,Increasing,control,2025-11-15 22:19:48,2025-11-15 22:23:06,2,0,1,4,2,4,4,198,105,11/15/2025 23:23,11/15/2025 23:24,1,1,1,4,4,4,4,1,5,1,5,1,1
7FA83338A32047ED8F511541713F7D92,Increasing,negative_test,2025-11-15 22:20:45,2025-11-15 22:23:53,1,1,1,2,3,2,3,188,52,11/15/2025 23:23,11/15/2025 23:24,-1,-1,-1,3,3,3,3,1,4,5,4,2,1
2E086ADD8B1941608441A0905C843811,Increasing,control,2025-11-15 22:19:36,2025-11-15 22:24:07,1,1,1,5,4,4,2,271,88,11/15/2025 23:24,11/15/2025 23:25,1,1,1,3,3,5,2,1,3,3,4,4,1
EFEA687FA13B465C949C2CF1E67B555F,Flat,control,2025-11-15 22:21:26,2025-11-15 22:24:23,1,0,0,5,4,3,5,177,62,11/15/2025 23:24,11/15/2025 23:25,1,0,1,1,3,4,5,2,4,2,3,3,0
A382A973A470455C9BD7B44B72FDA228,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,257,65,11/15/2025 23:26,11/15/2025 23:27,1,1,0,4,4,4,3,2,1,1,4,2,0
4F65FCA0E1B6410E8B89B521098F0B8F,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,269,95,11/15/2025 23:27,11/15/2025 23:29,-2,-2,-2,1,2,2,2,2,4,2,2,4,0
96041D117B9C47F89AEE333017C3C994,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,275,85,11/15/2025 23:20,11/15/2025 23:22,0,1,0,3,5,2,5,2,5,1,3,3,1
5CFF46D109FB4D2A9A15C879C8FCB16E,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,432,163,11/15/2025 23:21,11/15/2025 23:23,2,2,2,4,5,1,3,1,3,3,5,3,1
385934DCE1CE4E96891EDE6F2046C123,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,280,64,11/15/2025 23:21,11/15/2025 23:22,1,1,1,4,5,2,5,1,3,3,5,1,1
E55A9614FCB74F67BD0BC91F01BD4C2A,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,257,50,11/15/2025 23:21,11/15/2025 23:22,0,0,-1,3,4,3,2,1,5,1,5,1,1
FA1DCD148EA94E59AF5A0F294616320E,Increasing,control,2025-11-15 22:15:35,2025-11-15 22:21:53,0,0,0,4,3,1,4,378,137,11/15/2025 23:21,11/15/2025 23:24,1,1,1,4,4,4,3,1,4,1,4,1,1
E68AD1CDA62E46138E1B9C6293F13CB9,Flat,positive_test,2025-11-15 22:27:09,2025-11-15 22:37:49,1,1,1,4,2,2,5,640,66,11/15/2025 23:37,11/15/2025 23:38,1,1,1,2,2,5,5,2,4,2,4,2,0
82C09F50D99B44E4A4EA4C79D59524F8,Flat,positive_test,2025-11-15 22:29:20,2025-11-15 22:32:54,-1,-1,-2,3,1,1,3,214,36,11/15/2025 23:32,11/15/2025 23:33,-1,-1,-1,3,1,2,1,2,5,1,5,1,0
3EC2D1E3A35147CC96244018EB6C1AE9,Increasing,negative_test,2025-11-15 22:26:14,2025-11-15 22:30:42,1,1,1,2,5,5,4,268,109,11/15/2025 23:30,11/15/2025 23:32,-1,-1,-1,4,3,1,2,1,5,1,1,5,1
209167E1D106425B8C2131A7F8991C59,Increasing,control,2025-11-15 22:27:42,2025-11-15 22:30:20,1,2,1,3,5,4,3,158,82,11/15/2025 23:30,11/15/2025 23:31,1,2,1,3,5,3,3,2,4,2,4,3,1
CB3E156ACE384A3B97B8DB66DEFAA859,Flat,negative_test,2025-11-15 22:22:43,2025-11-15 22:29:02,1,1,1,2,4,4,2,379,128,11/15/2025 23:29,11/15/2025 23:31,-1,-1,-1,2,2,2,4,1,2,4,4,2,0
0870B39E7CB348DBB74699311458D574,Increasing,positive_test,2025-11-15 22:12:42,2025-11-15 22:26:43,2,2,1,5,5,5,4,841,178,11/15/2025 23:26,11/15/2025 23:29,2,2,1,5,5,5,3,1,4,2,5,1,1
B5E02CD536A24947BF156617BB49ACF1,Flat,control,2025-11-15 22:21:49,2025-11-15 22:26:51,0,0,0,3,3,3,3,302,64,11/15/2025 23:26,11/15/2025 23:27,0,1,1,4,4,3,3,1,5,1,5,1,0
BCE75BF14AD0480292A141E0CC50A717,Flat,negative_test,2025-11-15 22:24:31,2025-11-15 22:27:42,-1,-1,-1,4,3,2,3,191,54,11/15/2025 23:27,11/15/2025 23:28,1,1,1,2,3,4,3,1,3,2,3,3,0
BB4425B8968743B58AB851EB0E2A9FA9,Increasing,negative_test,2025-11-15 22:22:58,2025-11-15 22:27:55,0,1,0,4,3,2,3,297,119,11/15/2025 23:27,11/15/2025 23:29,-2,-2,-1,2,2,3,1,1,3,4,2,5,1
04A246A409CF49BBAD26489A9D98FACD,Flat,positive_test,2025-11-15 22:23:54,2025-11-15 22:28:40,-1,-1,-1,4,4,4,2,286,55,11/15/2025 23:28,11/15/2025 23:29,-1,-1,-1,4,4,3,2,2,5,1,5,1,0
8220A12613294834A743BCF603C8B921,Increasing,negative_test,2025-11-15 22:23:57,2025-11-15 22:28:41,1,1,-1,1,4,3,2,284,69,11/15/2025 23:28,11/15/2025 23:29,-1,-1,-1,1,1,1,1,1,1,1,1,1,1
A445AA76983D4ED0BB49F718D2555A74,Flat,positive_test,2025-11-15 22:24:26,2025-11-15 22:28:56,1,1,1,4,5,4,3,270,68,11/15/2025 23:28,11/15/2025 23:30,1,1,1,4,5,4,2,1,4,2,5,1,0
AD4941C783A14CA385A9FDC7F6E25B56,Increasing,control,2025-11-15 22:22:42,2025-11-15 22:27:57,0,-1,-1,2,3,3,4,315,74,11/15/2025 23:27,11/15/2025 23:29,0,0,0,2,3,3,4,1,4,2,4,2,1
496DDD06DEFB45479BD534FDF4A48140,Increasing,positive_test,2025-11-15 22:40:34,2025-11-15 22:45:59,1,1,0,3,3,1,4,325,97,11/15/2025 23:45,11/15/2025 23:47,1,1,1,2,4,3,2,1,4,2,4,2,1
93040E0F60DD4846912D15D3A7D8B7B1,Flat,negative_test,2025-11-15 22:28:27,2025-11-15 22:31:32,2,1,1,3,4,4,2,185,59,11/15/2025 23:31,11/15/2025 23:32,1,1,1,4,4,2,2,1,5,1,1,5,0
9A07D92FA3774B5AA8B154A072559A9B,Increasing,control,2025-11-15 22:30:15,2025-11-15 22:32:15,1,1,1,4,4,1,3,120,71,11/15/2025 23:32,11/15/2025 23:33,1,1,1,1,4,4,3,1,4,2,5,1,1
B4E11C24954F4DE8A318AED1657A3525,Increasing,negative_test,2025-11-15 22:29:51,2025-11-15 22:32:32,2,1,1,4,4,2,3,161,81,11/15/2025 23:32,11/15/2025 23:33,1,1,1,4,4,3,2,1,4,2,2,4,1
563F7F18D929491A9A39C7D6B7988D96,Increasing,control,2025-11-15 22:41:47,2025-11-15 22:48:36,1,1,1,4,3,2,4,409,120,11/15/2025 23:48,11/15/2025 23:50,1,1,1,2,4,3,4,2,5,1,5,1,1
2E9E8E2752404404B64D6E3BE8023B68,Increasing,positive_test,2025-11-15 22:26:49,2025-11-15 22:30:21,2,2,2,5,5,5,4,212,81,11/15/2025 23:30,11/15/2025 23:31,2,2,2,5,5,5,4,1,5,1,5,1,1
9D9416E0743D44FA810C09C2AB9D557E,Flat,positive_test,2025-11-15 22:32:39,2025-11-15 22:41:13,1,0,-1,3,4,4,2,514,110,11/15/2025 23:41,11/15/2025 23:43,1,1,1,4,4,2,5,1,5,1,5,1,0
9A234610843548188FCA44CED9B31914,Flat,negative_test,2025-11-15 22:29:12,2025-11-15 22:32:42,-1,-1,-1,3,3,3,3,210,55,11/15/2025 23:32,11/15/2025 23:33,-1,-1,-1,2,2,2,2,2,4,2,2,4,0
2A11A201EFE040B5A3AFC32605AB7E6F,Increasing,control,2025-11-15 22:30:04,2025-11-15 22:33:15,0,1,1,4,2,1,4,191,59,11/15/2025 23:33,11/15/2025 23:34,-1,-1,-2,2,2,3,4,1,4,1,4,2,1
6B254E3850D347508EE9D68CA37100FB,Increasing,control,2025-11-15 22:31:13,2025-11-15 22:34:47,1,1,1,2,3,4,3,214,46,11/15/2025 23:34,11/15/2025 23:35,-1,-1,-1,2,4,3,2,1,4,2,1,5,1
AACF23FB508143C5AF0544B26D0FEF98,Flat,control,2025-11-15 22:29:44,2025-11-15 22:37:28,-1,-1,-1,3,4,3,4,464,114,11/15/2025 23:37,11/15/2025 23:39,1,1,1,4,3,3,2,2,4,1,4,2,0
24C74263DF1A4010B5586E2FDA6F8630,Flat,negative_test,2025-11-15 22:33:11,2025-11-15 22:37:49,-2,-2,-2,3,2,3,1,278,79,11/15/2025 23:37,11/15/2025 23:39,-2,-2,-2,3,2,3,5,2,4,1,1,5,0
0979582DCA1F4F28BF1C899C8B88808D,Increasing,control,2025-11-15 22:29:24,2025-11-15 22:37:50,1,1,0,4,3,5,4,506,144,11/15/2025 23:37,11/15/2025 23:40,1,1,1,4,3,4,4,1,1,1,3,3,1
468A5DC589D04C07ACC981FE35C6E9C2,Flat,control,2025-11-15 22:35:13,2025-11-15 22:39:07,-1,-1,-1,5,4,3,5,234,124,11/15/2025 23:39,11/15/2025 23:41,0,-1,-1,4,3,5,5,1,4,2,4,2,0
2286DE3990434D7E8EFF030519CEBCD6,Flat,positive_test,2025-11-15 22:36:29,2025-11-15 22:41:14,1,1,1,1,1,1,5,285,97,11/15/2025 23:41,11/15/2025 23:42,-2,-2,-2,2,2,2,4,3,4,2,5,1,0
78611E41B43D4A7F84F88D620E358491,Increasing,control,2025-11-15 22:39:22,2025-11-15 22:42:11,-1,-1,-1,4,1,4,1,169,64,11/15/2025 23:42,11/15/2025 23:43,-1,-1,-1,4,3,4,1,1,4,1,3,3,1
F9D09099FD8642539865926A6002F650,Flat,control,2025-11-15 22:26:22,2025-11-15 22:29:23,-1,-2,-2,1,2,1,1,181,48,11/15/2025 23:29,11/15/2025 23:30,-2,-2,-2,1,1,2,2,2,5,1,5,1,0
A97F941CCD76474BB19414A3499BEBC6,Increasing,positive_test,2025-11-15 22:37:42,2025-11-15 22:45:28,2,1,1,3,5,5,2,466,106,11/15/2025 23:45,11/15/2025 23:47,2,2,2,5,5,4,2,1,3,2,5,2,1
029CA0B03A3E4C5E97214F17651C4E58,Flat,control,2025-11-15 22:26:24,2025-11-15 22:30:02,-2,-2,-2,2,1,1,1,218,61,11/15/2025 23:30,11/15/2025 23:31,-2,-2,-2,1,1,2,1,1,3,3,3,3,0
F3D051FF050B4B5EA62ED65C5882F1EE,Flat,positive_test,2025-11-15 22:23:46,2025-11-15 22:30:09,1,-1,-1,3,4,4,3,383,81,11/15/2025 23:30,11/15/2025 23:31,-1,-1,-1,3,3,3,3,1,3,3,3,3,0
5DEA1DEC618841D88FCB3A26F67D1831,Flat,negative_test,2025-11-15 22:23:18,2025-11-15 22:30:25,1,0,-1,4,4,4,2,427,124,11/15/2025 23:30,11/15/2025 23:32,-1,0,0,4,4,3,2,1,4,2,1,5,0
859EC8A54EDD48ACACCBCBC7D4BD9FF9,Increasing,negative_test,2025-11-15 22:24:43,2025-11-15 22:30:27,1,0,0,2,4,4,3,344,108,11/15/2025 23:30,11/15/2025 23:32,-1,1,-1,4,4,3,2,2,5,1,1,5,1
CA75FEDA63AE41A0ABB8168221F25E89,Increasing,negative_test,2025-11-15 22:24:49,2025-11-15 22:30:33,1,1,0,4,4,4,3,344,98,11/15/2025 23:30,11/15/2025 23:32,-1,-1,-2,2,4,3,4,1,5,1,1,5,1
1DE6E89228794E1698697299EA9836EB,Increasing,positive_test,2025-11-15 22:24:44,2025-11-15 22:31:03,1,1,1,2,4,4,2,379,113,11/15/2025 23:31,11/15/2025 23:32,1,1,1,4,4,4,2,1,4,1,4,1,1
