turkid,round,choice,condid,condition,message_type,startdate,enddate,could_learn_interim_1,could_learn_interim_2,could_learn_interim_3,belief_valuation,belief_market_size,belief_competitors,belief_sector_of_activity,timing,time_to_choose,time_to_completion
03DCF2CFEB314D68B6344B9974FCA953,2,1,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:57:04Z,14.824000120162964,271
03DCF2CFEB314D68B6344B9974FCA953,3,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:57:14Z,10.024999856948853,271
03DCF2CFEB314D68B6344B9974FCA953,4,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:57:23Z,8.605000019073486,271
03DCF2CFEB314D68B6344B9974FCA953,5,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:57:36Z,12.677000045776367,271
03DCF2CFEB314D68B6344B9974FCA953,6,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:57:43Z,7.668999910354614,271
03DCF2CFEB314D68B6344B9974FCA953,7,1,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:57:56Z,12.974000215530396,271
03DCF2CFEB314D68B6344B9974FCA953,8,0,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:58:05Z,8.468999862670898,271
03DCF2CFEB314D68B6344B9974FCA953,9,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:58:52Z,47.46300005912781,271
03DCF2CFEB314D68B6344B9974FCA953,10,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:58:58Z,5.312000036239624,271
03DCF2CFEB314D68B6344B9974FCA953,11,1,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:59:04Z,6.394999980926514,271
03DCF2CFEB314D68B6344B9974FCA953,12,0,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:59:15Z,11.378999948501587,271
03DCF2CFEB314D68B6344B9974FCA953,13,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:59:21Z,5.67300009727478,271
03DCF2CFEB314D68B6344B9974FCA953,14,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T22:59:31Z,10.457000017166138,271
03DCF2CFEB314D68B6344B9974FCA953,15,1,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T23:00:23Z,51.09299993515015,271
03DCF2CFEB314D68B6344B9974FCA953,16,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T23:00:30Z,7.420000076293945,271
03DCF2CFEB314D68B6344B9974FCA953,17,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T23:00:38Z,7.68399977684021,271
03DCF2CFEB314D68B6344B9974FCA953,18,1,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T23:00:43Z,5.818000078201294,271
03DCF2CFEB314D68B6344B9974FCA953,19,2,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T23:00:50Z,6.049000024795532,271
03DCF2CFEB314D68B6344B9974FCA953,20,1,1,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,2025-11-15T23:00:57Z,7.75,271
4797CA23DD1B4571B01BE628AE450BE7,1,2,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:21:56Z,0,141
4797CA23DD1B4571B01BE628AE450BE7,2,1,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:01Z,4.819999933242798,141
4797CA23DD1B4571B01BE628AE450BE7,3,2,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:06Z,4.320000171661377,141
4797CA23DD1B4571B01BE628AE450BE7,4,0,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:09Z,3.5260000228881836,141
4797CA23DD1B4571B01BE628AE450BE7,5,2,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:14Z,5.436999797821045,141
4797CA23DD1B4571B01BE628AE450BE7,6,2,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:18Z,3.9800000190734863,141
4797CA23DD1B4571B01BE628AE450BE7,7,1,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:22Z,3.1630001068115234,141
4797CA23DD1B4571B01BE628AE450BE7,8,2,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:24Z,2.7769999504089355,141
4797CA23DD1B4571B01BE628AE450BE7,9,0,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:37Z,12.259000062942505,141
4797CA23DD1B4571B01BE628AE450BE7,10,2,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:39Z,2.819999933242798,141
4797CA23DD1B4571B01BE628AE450BE7,11,0,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:43Z,3.375999927520752,141
4797CA23DD1B4571B01BE628AE450BE7,12,2,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:46Z,3.5,141
4797CA23DD1B4571B01BE628AE450BE7,13,2,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:50Z,3.389000177383423,141
4797CA23DD1B4571B01BE628AE450BE7,14,0,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:22:58Z,7.754999876022339,141
4797CA23DD1B4571B01BE628AE450BE7,15,0,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:23:35Z,37.22500014305115,141
4797CA23DD1B4571B01BE628AE450BE7,16,1,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:23:43Z,8.211999893188477,141
4797CA23DD1B4571B01BE628AE450BE7,17,0,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:23:51Z,7.75,141
4797CA23DD1B4571B01BE628AE450BE7,18,0,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:23:56Z,5.598999977111816,141
4797CA23DD1B4571B01BE628AE450BE7,19,0,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:24:02Z,5.76200008392334,141
4797CA23DD1B4571B01BE628AE450BE7,20,1,0,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,2025-11-15T23:24:06Z,3.435999870300293,141
969723714B1C4E13980088E601855790,1,2,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:52:49Z,0,574
969723714B1C4E13980088E601855790,2,2,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:55:29Z,159.16799998283386,574
969723714B1C4E13980088E601855790,3,0,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:55:57Z,27.96499991416931,574
969723714B1C4E13980088E601855790,4,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:56:06Z,9.407999992370605,574
969723714B1C4E13980088E601855790,5,2,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:56:14Z,7.718000173568726,574
969723714B1C4E13980088E601855790,6,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:56:21Z,7.484999895095825,574
969723714B1C4E13980088E601855790,7,0,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:56:35Z,13.434999942779541,574
969723714B1C4E13980088E601855790,8,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:56:45Z,10.608000040054321,574
969723714B1C4E13980088E601855790,9,2,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:56:56Z,10.390000104904175,574
969723714B1C4E13980088E601855790,10,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:57:06Z,10.388999938964844,574
969723714B1C4E13980088E601855790,11,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:57:15Z,8.590999841690063,574
969723714B1C4E13980088E601855790,12,0,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:57:24Z,9.284000158309937,574
969723714B1C4E13980088E601855790,13,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:57:53Z,29.16599988937378,574
969723714B1C4E13980088E601855790,14,2,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:58:10Z,16.653000116348267,574
969723714B1C4E13980088E601855790,15,2,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:59:34Z,84.53900003433228,574
969723714B1C4E13980088E601855790,16,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:59:45Z,11.253000020980835,574
969723714B1C4E13980088E601855790,17,2,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T22:59:51Z,5.7099997997283936,574
969723714B1C4E13980088E601855790,18,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T23:01:03Z,71.3600001335144,574
969723714B1C4E13980088E601855790,19,2,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T23:01:11Z,8.865999937057495,574
969723714B1C4E13980088E601855790,20,1,0,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,2025-11-15T23:01:15Z,4.028000116348267,574
2583756F3E164C5483728003BC76B2C9,1,0,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:58:29Z,0,277
2583756F3E164C5483728003BC76B2C9,2,1,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:58:44Z,15.230000019073486,277
2583756F3E164C5483728003BC76B2C9,3,2,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:58:53Z,8.643999814987183,277
2583756F3E164C5483728003BC76B2C9,4,0,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:59:00Z,7.562000036239624,277
2583756F3E164C5483728003BC76B2C9,5,2,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:59:11Z,10.638000011444092,277
2583756F3E164C5483728003BC76B2C9,6,2,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:59:21Z,9.58299994468689,277
2583756F3E164C5483728003BC76B2C9,7,0,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:59:31Z,10.683000087738037,277
2583756F3E164C5483728003BC76B2C9,8,1,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:59:41Z,9.401000022888184,277
2583756F3E164C5483728003BC76B2C9,9,2,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:59:51Z,10.680999994277954,277
2583756F3E164C5483728003BC76B2C9,10,0,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T22:59:57Z,6.164999961853027,277
2583756F3E164C5483728003BC76B2C9,11,1,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:00:02Z,5.002000093460083,277
2583756F3E164C5483728003BC76B2C9,12,0,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:00:16Z,13.815999984741211,277
2583756F3E164C5483728003BC76B2C9,13,2,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:00:22Z,5.8480000495910645,277
2583756F3E164C5483728003BC76B2C9,14,2,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:00:27Z,4.99399995803833,277
2583756F3E164C5483728003BC76B2C9,15,0,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:01:47Z,79.61399984359741,277
2583756F3E164C5483728003BC76B2C9,16,0,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:01:58Z,10.77400016784668,277
2583756F3E164C5483728003BC76B2C9,17,1,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:02:10Z,12.556999921798706,277
2583756F3E164C5483728003BC76B2C9,18,1,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:02:17Z,7.321000099182129,277
2583756F3E164C5483728003BC76B2C9,19,0,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:02:27Z,9.718999862670898,277
2583756F3E164C5483728003BC76B2C9,20,1,1,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,2025-11-15T23:02:39Z,12.011000156402588,277
887F1E9D24D9497AB21F3C2FD2626B6D,1,2,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:56:19Z,0,442
887F1E9D24D9497AB21F3C2FD2626B6D,2,0,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:56:27Z,8.677000045776367,442
887F1E9D24D9497AB21F3C2FD2626B6D,3,1,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:56:34Z,6.810999870300293,442
887F1E9D24D9497AB21F3C2FD2626B6D,4,2,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:56:41Z,6.601000070571899,442
887F1E9D24D9497AB21F3C2FD2626B6D,5,2,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:56:48Z,7.60699987411499,442
887F1E9D24D9497AB21F3C2FD2626B6D,6,1,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:57:02Z,14.074000120162964,442
887F1E9D24D9497AB21F3C2FD2626B6D,7,1,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:57:11Z,8.526999950408936,442
887F1E9D24D9497AB21F3C2FD2626B6D,8,1,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:57:16Z,4.9679999351501465,442
887F1E9D24D9497AB21F3C2FD2626B6D,9,2,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:58:22Z,65.96500015258789,442
887F1E9D24D9497AB21F3C2FD2626B6D,10,0,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:58:27Z,4.662999868392944,442
887F1E9D24D9497AB21F3C2FD2626B6D,11,1,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:58:31Z,3.9220001697540283,442
887F1E9D24D9497AB21F3C2FD2626B6D,12,0,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:58:37Z,6.542999982833862,442
887F1E9D24D9497AB21F3C2FD2626B6D,13,2,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:59:14Z,36.71799993515015,442
887F1E9D24D9497AB21F3C2FD2626B6D,14,2,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T22:59:31Z,17.266000032424927,442
887F1E9D24D9497AB21F3C2FD2626B6D,15,0,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T23:01:19Z,108.15999984741211,442
887F1E9D24D9497AB21F3C2FD2626B6D,16,0,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T23:01:43Z,23.879000186920166,442
887F1E9D24D9497AB21F3C2FD2626B6D,17,1,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T23:01:55Z,11.723000049591064,442
887F1E9D24D9497AB21F3C2FD2626B6D,18,2,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T23:02:08Z,13.448999881744385,442
887F1E9D24D9497AB21F3C2FD2626B6D,19,0,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T23:02:19Z,10.331000089645386,442
887F1E9D24D9497AB21F3C2FD2626B6D,20,2,1,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,2025-11-15T23:02:56Z,37.42799997329712,442
82B27CC597B147C19DE4DCA3CE56BBCF,1,0,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T22:59:06Z,0,264
82B27CC597B147C19DE4DCA3CE56BBCF,2,1,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T22:59:25Z,19.812999963760376,264
82B27CC597B147C19DE4DCA3CE56BBCF,3,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T22:59:37Z,11.062999963760376,264
82B27CC597B147C19DE4DCA3CE56BBCF,4,1,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T22:59:49Z,12.61899995803833,264
82B27CC597B147C19DE4DCA3CE56BBCF,5,0,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T22:59:55Z,5.926000118255615,264
82B27CC597B147C19DE4DCA3CE56BBCF,6,0,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:01Z,6.031999826431274,264
82B27CC597B147C19DE4DCA3CE56BBCF,7,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:06Z,4.675000190734863,264
82B27CC597B147C19DE4DCA3CE56BBCF,8,1,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:12Z,5.926999807357788,264
82B27CC597B147C19DE4DCA3CE56BBCF,9,1,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:17Z,5.453999996185303,264
82B27CC597B147C19DE4DCA3CE56BBCF,10,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:24Z,6.759999990463257,264
82B27CC597B147C19DE4DCA3CE56BBCF,11,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:30Z,6.481000185012817,264
82B27CC597B147C19DE4DCA3CE56BBCF,12,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:37Z,6.7129998207092285,264
82B27CC597B147C19DE4DCA3CE56BBCF,13,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:45Z,8.081000089645386,264
82B27CC597B147C19DE4DCA3CE56BBCF,14,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:00:52Z,6.559000015258789,264
82B27CC597B147C19DE4DCA3CE56BBCF,15,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:02:33Z,100.93799996376038,264
82B27CC597B147C19DE4DCA3CE56BBCF,16,1,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:02:41Z,8.233000040054321,264
82B27CC597B147C19DE4DCA3CE56BBCF,17,2,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:02:48Z,7.168999910354614,264
82B27CC597B147C19DE4DCA3CE56BBCF,18,1,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:02:55Z,7.278000116348267,264
82B27CC597B147C19DE4DCA3CE56BBCF,19,1,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:03:03Z,7.641000032424927,264
82B27CC597B147C19DE4DCA3CE56BBCF,20,1,0,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,2025-11-15T23:03:09Z,6.240000009536743,264
AE0FBB6F1C814D4CAC30B3F3326D9AF3,1,1,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:00:38Z,0,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,2,0,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:00:50Z,12.586999893188477,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,3,1,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:00:58Z,7.4019999504089355,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,4,0,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:01:05Z,7.773000001907349,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,5,2,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:01:18Z,12.85700011253357,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,6,1,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:01:25Z,6.361999988555908,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,7,0,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:01:30Z,5.601000070571899,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,8,1,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:01:40Z,9.510999917984009,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,9,2,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:01:45Z,5.21399998664856,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,10,2,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:01:53Z,7.79800009727478,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,11,1,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:02:00Z,7.2099997997283936,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,12,0,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:02:15Z,15.452000141143799,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,13,1,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:02:23Z,7.99399995803833,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,14,0,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:02:29Z,5.953999996185303,231
AE0FBB6F1C814D4CAC30B3F3326D9AF3,15,2,1,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,2025-11-15T23:03:29Z,59.86199998855591,231
