turkid,condition,replicate,startdate,enddate,day,chosen_color,chosen_shape,chosen_size,chosen_texture,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
60fd350d588f4b72f733c1ef,Increasing,2,2024-05-08 19:53:10,2024-05-08 19:54:42,5,2,2,0,0,2024-05-08T19:53:59Z,7.364000082015991,1,3,1
60fd350d588f4b72f733c1ef,Increasing,2,2024-05-08 19:53:10,2024-05-08 19:54:42,6,2,0,2,0,2024-05-08T19:54:10Z,11.747999906539917,3,1,2
60fd350d588f4b72f733c1ef,Increasing,2,2024-05-08 19:53:10,2024-05-08 19:54:42,7,2,0,2,1,2024-05-08T19:54:20Z,9.934000015258789,4,0,1
60fd350d588f4b72f733c1ef,Increasing,2,2024-05-08 19:53:10,2024-05-08 19:54:42,8,2,0,1,1,2024-05-08T19:54:27Z,6.615999937057495,3,0,1
5985966e65326000012c1443,Flat,4,2024-05-08 19:48:59,2024-05-08 19:52:45,1,0,0,0,0,2024-05-08T19:49:47Z,0,3,1,0
5985966e65326000012c1443,Flat,4,2024-05-08 19:48:59,2024-05-08 19:52:45,2,2,0,1,0,2024-05-08T19:50:30Z,43.0939998626709,3,1,2
5985966e65326000012c1443,Flat,4,2024-05-08 19:48:59,2024-05-08 19:52:45,3,2,1,1,1,2024-05-08T19:50:57Z,26.878999948501587,1,3,2
5985966e65326000012c1443,Flat,4,2024-05-08 19:48:59,2024-05-08 19:52:45,4,2,1,1,0,2024-05-08T19:51:25Z,27.25,2,2,1
5985966e65326000012c1443,Flat,4,2024-05-08 19:48:59,2024-05-08 19:52:45,5,2,2,1,0,2024-05-08T19:51:46Z,21.52400016784668,2,1,1
5985966e65326000012c1443,Flat,4,2024-05-08 19:48:59,2024-05-08 19:52:45,6,1,0,1,0,2024-05-08T19:52:02Z,15.649999856948853,2,1,2
5985966e65326000012c1443,Flat,4,2024-05-08 19:48:59,2024-05-08 19:52:45,7,0,0,0,0,2024-05-08T19:52:21Z,19.755000114440918,3,1,2
5985966e65326000012c1443,Flat,4,2024-05-08 19:48:59,2024-05-08 19:52:45,8,2,0,0,0,2024-05-08T19:52:38Z,16.13100004196167,4,0,1
6605cdfbb3ab4e6faea5370a,Increasing,0,2024-05-08 19:52:13,2024-05-08 19:53:29,1,1,1,1,0,2024-05-08T19:52:25Z,0,1,1,0
6605cdfbb3ab4e6faea5370a,Increasing,0,2024-05-08 19:52:13,2024-05-08 19:53:29,2,1,1,1,1,2024-05-08T19:52:32Z,6.752000093460083,0,2,1
6605cdfbb3ab4e6faea5370a,Increasing,0,2024-05-08 19:52:13,2024-05-08 19:53:29,3,1,1,2,1,2024-05-08T19:52:39Z,7.514999866485596,0,1,1
6605cdfbb3ab4e6faea5370a,Increasing,0,2024-05-08 19:52:13,2024-05-08 19:53:29,4,1,0,2,1,2024-05-08T19:52:46Z,6.960999965667725,0,2,1
6605cdfbb3ab4e6faea5370a,Increasing,0,2024-05-08 19:52:13,2024-05-08 19:53:29,5,1,2,2,1,2024-05-08T19:52:50Z,4.134999990463257,1,1,1
6605cdfbb3ab4e6faea5370a,Increasing,0,2024-05-08 19:52:13,2024-05-08 19:53:29,6,0,2,2,1,2024-05-08T19:52:57Z,7.001000165939331,1,2,1
6605cdfbb3ab4e6faea5370a,Increasing,0,2024-05-08 19:52:13,2024-05-08 19:53:29,7,2,2,2,1,2024-05-08T19:53:01Z,3.928999900817871,2,1,1
6605cdfbb3ab4e6faea5370a,Increasing,0,2024-05-08 19:52:13,2024-05-08 19:53:29,8,2,2,0,0,2024-05-08T19:53:19Z,17.509000062942505,4,0,2
663afb4c74805516d7983f27,Flat,3,2024-05-08 19:51:30,2024-05-08 19:53:32,1,0,2,2,0,2024-05-08T19:51:58Z,0,2,0,0
663afb4c74805516d7983f27,Flat,3,2024-05-08 19:51:30,2024-05-08 19:53:32,2,0,2,2,1,2024-05-08T19:52:19Z,20.99899983406067,1,1,1
663afb4c74805516d7983f27,Flat,3,2024-05-08 19:51:30,2024-05-08 19:53:32,3,0,0,2,0,2024-05-08T19:52:34Z,15.115000009536743,3,0,2
663afb4c74805516d7983f27,Flat,3,2024-05-08 19:51:30,2024-05-08 19:53:32,4,0,0,1,0,2024-05-08T19:52:47Z,13.081000089645386,2,1,1
663afb4c74805516d7983f27,Flat,3,2024-05-08 19:51:30,2024-05-08 19:53:32,5,1,0,2,0,2024-05-08T19:52:57Z,10.339999914169312,3,1,2
663afb4c74805516d7983f27,Flat,3,2024-05-08 19:51:30,2024-05-08 19:53:32,6,2,0,2,0,2024-05-08T19:53:04Z,7.197000026702881,4,0,1
663afb4c74805516d7983f27,Flat,3,2024-05-08 19:51:30,2024-05-08 19:53:32,7,2,1,2,0,2024-05-08T19:53:21Z,16.539999961853027,3,1,1
663afb4c74805516d7983f27,Flat,3,2024-05-08 19:51:30,2024-05-08 19:53:32,8,0,1,2,0,2024-05-08T19:53:32Z,10.874000072479248,2,1,1
661bd9a8ac3c7e05dc6ba8ec,Increasing,2,2024-05-08 19:52:05,2024-05-08 19:53:33,1,2,2,2,0,2024-05-08T19:52:31Z,0,1,3,0
661bd9a8ac3c7e05dc6ba8ec,Increasing,2,2024-05-08 19:52:05,2024-05-08 19:53:33,2,2,2,2,1,2024-05-08T19:52:39Z,7.871999979019165,2,2,1
661bd9a8ac3c7e05dc6ba8ec,Increasing,2,2024-05-08 19:52:05,2024-05-08 19:53:33,3,2,2,1,1,2024-05-08T19:52:47Z,7.75,1,2,1
661bd9a8ac3c7e05dc6ba8ec,Increasing,2,2024-05-08 19:52:05,2024-05-08 19:53:33,4,2,2,0,1,2024-05-08T19:52:52Z,5.0320000648498535,1,3,1
661bd9a8ac3c7e05dc6ba8ec,Increasing,2,2024-05-08 19:52:05,2024-05-08 19:53:33,5,1,2,0,1,2024-05-08T19:52:58Z,6.4029998779296875,1,2,1
661bd9a8ac3c7e05dc6ba8ec,Increasing,2,2024-05-08 19:52:05,2024-05-08 19:53:33,6,0,2,0,1,2024-05-08T19:53:03Z,4.7250001430511475,2,2,1
661bd9a8ac3c7e05dc6ba8ec,Increasing,2,2024-05-08 19:52:05,2024-05-08 19:53:33,7,0,2,1,1,2024-05-08T19:53:14Z,11.03499984741211,2,1,1
661bd9a8ac3c7e05dc6ba8ec,Increasing,2,2024-05-08 19:52:05,2024-05-08 19:53:33,8,0,1,1,1,2024-05-08T19:53:28Z,14.105000019073486,2,0,1
5c55b06b6d0d9100012e204c,Flat,2,2024-05-08 19:52:18,2024-05-08 19:53:33,1,0,1,1,0,2024-05-08T19:52:32Z,0,4,0,0
5c55b06b6d0d9100012e204c,Flat,2,2024-05-08 19:52:18,2024-05-08 19:53:33,2,0,0,0,0,2024-05-08T19:52:41Z,9.217000007629395,2,0,2
5c55b06b6d0d9100012e204c,Flat,2,2024-05-08 19:52:18,2024-05-08 19:53:33,3,0,2,2,0,2024-05-08T19:52:49Z,7.851000070571899,2,2,2
5c55b06b6d0d9100012e204c,Flat,2,2024-05-08 19:52:18,2024-05-08 19:53:33,4,1,2,2,0,2024-05-08T19:52:59Z,9.866999864578247,1,2,1
5c55b06b6d0d9100012e204c,Flat,2,2024-05-08 19:52:18,2024-05-08 19:53:33,5,2,2,2,0,2024-05-08T19:53:04Z,4.881999969482422,1,3,1
5c55b06b6d0d9100012e204c,Flat,2,2024-05-08 19:52:18,2024-05-08 19:53:33,6,0,1,2,1,2024-05-08T19:53:12Z,8.502000093460083,2,2,3
5c55b06b6d0d9100012e204c,Flat,2,2024-05-08 19:52:18,2024-05-08 19:53:33,7,0,1,1,1,2024-05-08T19:53:19Z,6.878999948501587,3,1,1
5c55b06b6d0d9100012e204c,Flat,2,2024-05-08 19:52:18,2024-05-08 19:53:33,8,0,0,1,1,2024-05-08T19:53:25Z,5.67300009727478,2,1,1
5e67a63dd0697a04fd08ef72,Flat,0,2024-05-08 19:52:08,2024-05-08 19:53:37,1,0,0,0,0,2024-05-08T19:52:24Z,0,2,1,0
5e67a63dd0697a04fd08ef72,Flat,0,2024-05-08 19:52:08,2024-05-08 19:53:37,2,0,1,0,0,2024-05-08T19:52:36Z,12.706000089645386,2,0,1
5e67a63dd0697a04fd08ef72,Flat,0,2024-05-08 19:52:08,2024-05-08 19:53:37,3,0,2,0,0,2024-05-08T19:52:44Z,7.504999876022339,3,0,1
5e67a63dd0697a04fd08ef72,Flat,0,2024-05-08 19:52:08,2024-05-08 19:53:37,4,1,2,0,0,2024-05-08T19:52:52Z,7.593000173568726,3,1,1
5e67a63dd0697a04fd08ef72,Flat,0,2024-05-08 19:52:08,2024-05-08 19:53:37,5,2,2,0,0,2024-05-08T19:52:58Z,6.8409998416900635,4,0,1
5e67a63dd0697a04fd08ef72,Flat,0,2024-05-08 19:52:08,2024-05-08 19:53:37,6,2,2,1,0,2024-05-08T19:53:11Z,13.074000120162964,3,1,1
5e67a63dd0697a04fd08ef72,Flat,0,2024-05-08 19:52:08,2024-05-08 19:53:37,7,2,2,2,0,2024-05-08T19:53:17Z,5.700999975204468,3,0,1
5e67a63dd0697a04fd08ef72,Flat,0,2024-05-08 19:52:08,2024-05-08 19:53:37,8,2,2,0,1,2024-05-08T19:53:27Z,9.67300009727478,3,1,2
60eead911e567d29abb34468,Flat,1,2024-05-08 19:52:28,2024-05-08 19:53:37,1,0,0,0,0,2024-05-08T19:52:44Z,0,2,1,0
60eead911e567d29abb34468,Flat,1,2024-05-08 19:52:28,2024-05-08 19:53:37,2,0,1,0,0,2024-05-08T19:52:52Z,7.590000152587891,2,2,1
60eead911e567d29abb34468,Flat,1,2024-05-08 19:52:28,2024-05-08 19:53:37,3,0,2,0,0,2024-05-08T19:52:59Z,7.36899995803833,3,1,1
60eead911e567d29abb34468,Flat,1,2024-05-08 19:52:28,2024-05-08 19:53:37,4,1,2,0,0,2024-05-08T19:53:10Z,10.230000019073486,2,1,1
60eead911e567d29abb34468,Flat,1,2024-05-08 19:52:28,2024-05-08 19:53:37,5,2,2,0,0,2024-05-08T19:53:14Z,4.5290000438690186,2,2,1
60eead911e567d29abb34468,Flat,1,2024-05-08 19:52:28,2024-05-08 19:53:37,6,0,2,1,0,2024-05-08T19:53:21Z,6.799999952316284,4,0,2
60eead911e567d29abb34468,Flat,1,2024-05-08 19:52:28,2024-05-08 19:53:37,7,0,2,2,0,2024-05-08T19:53:25Z,4.543999910354614,3,0,1
60eead911e567d29abb34468,Flat,1,2024-05-08 19:52:28,2024-05-08 19:53:37,8,0,2,0,1,2024-05-08T19:53:32Z,6.797000169754028,2,2,2
663b8b01994bf50119b3137c,Flat,0,2024-05-08 19:52:48,2024-05-08 19:53:47,1,0,0,0,0,2024-05-08T19:52:54Z,0,3,0,0
663b8b01994bf50119b3137c,Flat,0,2024-05-08 19:52:48,2024-05-08 19:53:47,2,1,0,0,0,2024-05-08T19:53:04Z,9.733000040054321,4,0,1
663b8b01994bf50119b3137c,Flat,0,2024-05-08 19:52:48,2024-05-08 19:53:47,3,2,0,0,0,2024-05-08T19:53:11Z,7.73199987411499,3,1,1
663b8b01994bf50119b3137c,Flat,0,2024-05-08 19:52:48,2024-05-08 19:53:47,4,2,1,0,0,2024-05-08T19:53:18Z,6.633000135421753,2,2,1
663b8b01994bf50119b3137c,Flat,0,2024-05-08 19:52:48,2024-05-08 19:53:47,5,2,2,0,0,2024-05-08T19:53:23Z,5.25,2,1,1
663b8b01994bf50119b3137c,Flat,0,2024-05-08 19:52:48,2024-05-08 19:53:47,6,2,2,1,0,2024-05-08T19:53:31Z,7.818000078201294,1,2,1
663b8b01994bf50119b3137c,Flat,0,2024-05-08 19:52:48,2024-05-08 19:53:47,7,2,2,2,0,2024-05-08T19:53:35Z,4.198999881744385,1,1,1
663b8b01994bf50119b3137c,Flat,0,2024-05-08 19:52:48,2024-05-08 19:53:47,8,2,2,0,1,2024-05-08T19:53:42Z,6.683000087738037,1,2,2
5ee0570bd5e2a93a8e4b3c69,Flat,0,2024-05-08 19:56:16,2024-05-08 19:57:57,1,0,0,0,0,2024-05-08T19:56:31Z,0,0,3,0
5ee0570bd5e2a93a8e4b3c69,Flat,0,2024-05-08 19:56:16,2024-05-08 19:57:57,2,0,0,0,1,2024-05-08T19:56:44Z,13.246000051498413,1,2,1
5ee0570bd5e2a93a8e4b3c69,Flat,0,2024-05-08 19:56:16,2024-05-08 19:57:57,3,1,0,0,0,2024-05-08T19:56:55Z,11.318000078201294,1,2,2
5ee0570bd5e2a93a8e4b3c69,Flat,0,2024-05-08 19:56:16,2024-05-08 19:57:57,4,0,2,0,0,2024-05-08T19:57:03Z,7.210999965667725,1,3,2
5ee0570bd5e2a93a8e4b3c69,Flat,0,2024-05-08 19:56:16,2024-05-08 19:57:57,5,0,2,2,0,2024-05-08T19:57:10Z,7.16100001335144,2,2,1
5ee0570bd5e2a93a8e4b3c69,Flat,0,2024-05-08 19:56:16,2024-05-08 19:57:57,6,0,1,0,0,2024-05-08T19:57:19Z,8.974999904632568,0,4,2
5ee0570bd5e2a93a8e4b3c69,Flat,0,2024-05-08 19:56:16,2024-05-08 19:57:57,7,0,0,1,0,2024-05-08T19:57:31Z,11.83299994468689,0,2,2
5ee0570bd5e2a93a8e4b3c69,Flat,0,2024-05-08 19:56:16,2024-05-08 19:57:57,8,2,0,0,0,2024-05-08T19:57:50Z,19.740000009536743,0,2,2
5d31dc6e42678e001a0bdedd,Flat,1,2024-05-08 20:34:03,2024-05-08 20:35:40,1,0,0,1,1,2024-05-08T20:34:17Z,0,3,0,0
5d31dc6e42678e001a0bdedd,Flat,1,2024-05-08 20:34:03,2024-05-08 20:35:40,2,1,1,1,0,2024-05-08T20:34:28Z,11.419999837875366,0,1,3
5d31dc6e42678e001a0bdedd,Flat,1,2024-05-08 20:34:03,2024-05-08 20:35:40,3,2,2,2,0,2024-05-08T20:34:39Z,10.845999956130981,1,4,3
5d31dc6e42678e001a0bdedd,Flat,1,2024-05-08 20:34:03,2024-05-08 20:35:40,4,1,2,1,1,2024-05-08T20:34:50Z,11.64900016784668,1,1,3
5d31dc6e42678e001a0bdedd,Flat,1,2024-05-08 20:34:03,2024-05-08 20:35:40,5,2,1,2,0,2024-05-08T20:35:01Z,10.991999864578247,1,3,4
5d31dc6e42678e001a0bdedd,Flat,1,2024-05-08 20:34:03,2024-05-08 20:35:40,6,1,2,1,1,2024-05-08T20:35:14Z,12.696000099182129,1,1,4
5d31dc6e42678e001a0bdedd,Flat,1,2024-05-08 20:34:03,2024-05-08 20:35:40,7,0,0,2,0,2024-05-08T20:35:25Z,10.555000066757202,3,2,4
5d31dc6e42678e001a0bdedd,Flat,1,2024-05-08 20:34:03,2024-05-08 20:35:40,8,1,0,2,1,2024-05-08T20:35:35Z,10.062999963760376,3,1,2
65cba5290b9dca9291cd76ac,Increasing,0,2024-05-08 19:54:22,2024-05-08 19:56:59,1,2,0,0,0,2024-05-08T19:54:42Z,0,4,2,0
65cba5290b9dca9291cd76ac,Increasing,0,2024-05-08 19:54:22,2024-05-08 19:56:59,2,2,1,0,0,2024-05-08T19:55:04Z,21.94700002670288,3,1,1
65cba5290b9dca9291cd76ac,Increasing,0,2024-05-08 19:54:22,2024-05-08 19:56:59,3,2,2,0,0,2024-05-08T19:55:17Z,13.019000053405762,3,1,1
65cba5290b9dca9291cd76ac,Increasing,0,2024-05-08 19:54:22,2024-05-08 19:56:59,4,0,0,1,1,2024-05-08T19:55:38Z,20.676999807357788,1,2,4
65cba5290b9dca9291cd76ac,Increasing,0,2024-05-08 19:54:22,2024-05-08 19:56:59,5,0,0,0,0,2024-05-08T19:56:01Z,23.296000003814697,3,2,2
65cba5290b9dca9291cd76ac,Increasing,0,2024-05-08 19:54:22,2024-05-08 19:56:59,6,0,1,0,0,2024-05-08T19:56:14Z,12.688000202178955,2,1,1
65cba5290b9dca9291cd76ac,Increasing,0,2024-05-08 19:54:22,2024-05-08 19:56:59,7,0,2,0,0,2024-05-08T19:56:27Z,13.619999885559082,2,1,1
65cba5290b9dca9291cd76ac,Increasing,0,2024-05-08 19:54:22,2024-05-08 19:56:59,8,2,0,0,1,2024-05-08T19:56:46Z,18.41599988937378,3,1,3
60fd3dcbeb03070b7de3174f,Flat,1,2024-05-08 19:53:39,2024-05-08 19:54:32,1,0,0,0,0,2024-05-08T19:53:45Z,0,1,3,0
60fd3dcbeb03070b7de3174f,Flat,1,2024-05-08 19:53:39,2024-05-08 19:54:32,2,0,1,0,0,2024-05-08T19:53:55Z,10.033999919891357,1,2,1
60fd3dcbeb03070b7de3174f,Flat,1,2024-05-08 19:53:39,2024-05-08 19:54:32,3,0,2,0,0,2024-05-08T19:54:01Z,6.04200005531311,2,2,1
60fd3dcbeb03070b7de3174f,Flat,1,2024-05-08 19:53:39,2024-05-08 19:54:32,4,1,2,0,0,2024-05-08T19:54:08Z,7.063999891281128,1,2,1
60fd3dcbeb03070b7de3174f,Flat,1,2024-05-08 19:53:39,2024-05-08 19:54:32,5,2,2,0,0,2024-05-08T19:54:12Z,4.294000148773193,1,3,1
60fd3dcbeb03070b7de3174f,Flat,1,2024-05-08 19:53:39,2024-05-08 19:54:32,6,2,2,1,0,2024-05-08T19:54:17Z,4.319999933242798,1,2,1
60fd3dcbeb03070b7de3174f,Flat,1,2024-05-08 19:53:39,2024-05-08 19:54:32,7,2,2,2,0,2024-05-08T19:54:20Z,3.184999942779541,2,2,1
60fd3dcbeb03070b7de3174f,Flat,1,2024-05-08 19:53:39,2024-05-08 19:54:32,8,2,2,2,1,2024-05-08T19:54:26Z,6.286999940872192,3,1,1
609720f77227ed736f8426cf,Flat,4,2024-05-08 19:53:29,2024-05-08 19:54:35,1,0,0,0,0,2024-05-08T19:53:35Z,0,2,0,0
609720f77227ed736f8426cf,Flat,4,2024-05-08 19:53:29,2024-05-08 19:54:35,2,0,1,0,0,2024-05-08T19:53:41Z,6.13100004196167,3,0,1
609720f77227ed736f8426cf,Flat,4,2024-05-08 19:53:29,2024-05-08 19:54:35,3,0,2,0,0,2024-05-08T19:53:47Z,6.190999984741211,2,1,1
609720f77227ed736f8426cf,Flat,4,2024-05-08 19:53:29,2024-05-08 19:54:35,4,0,1,0,1,2024-05-08T19:53:56Z,8.230999946594238,2,1,2
609720f77227ed736f8426cf,Flat,4,2024-05-08 19:53:29,2024-05-08 19:54:35,5,0,1,2,0,2024-05-08T19:54:03Z,7.052000045776367,2,1,2
609720f77227ed736f8426cf,Flat,4,2024-05-08 19:53:29,2024-05-08 19:54:35,6,0,1,1,0,2024-05-08T19:54:09Z,6.061000108718872,2,0,1
609720f77227ed736f8426cf,Flat,4,2024-05-08 19:53:29,2024-05-08 19:54:35,7,1,1,0,0,2024-05-08T19:54:19Z,10.476999998092651,4,0,2
609720f77227ed736f8426cf,Flat,4,2024-05-08 19:53:29,2024-05-08 19:54:35,8,2,1,0,0,2024-05-08T19:54:29Z,10.187999963760376,3,1,1
612ce2dc4fe6978901d3ed10,Increasing,3,2024-05-08 19:55:16,2024-05-08 19:56:16,1,0,0,0,0,2024-05-08T19:55:22Z,0,0,3,0
612ce2dc4fe6978901d3ed10,Increasing,3,2024-05-08 19:55:16,2024-05-08 19:56:16,2,0,1,0,0,2024-05-08T19:55:27Z,5.50600004196167,0,2,1
612ce2dc4fe6978901d3ed10,Increasing,3,2024-05-08 19:55:16,2024-05-08 19:56:16,3,0,2,0,0,2024-05-08T19:55:33Z,5.767999887466431,1,2,1
612ce2dc4fe6978901d3ed10,Increasing,3,2024-05-08 19:55:16,2024-05-08 19:56:16,4,2,2,0,0,2024-05-08T19:55:39Z,5.683000087738037,1,3,1
612ce2dc4fe6978901d3ed10,Increasing,3,2024-05-08 19:55:16,2024-05-08 19:56:16,5,1,2,0,0,2024-05-08T19:55:46Z,7.5,2,2,1
612ce2dc4fe6978901d3ed10,Increasing,3,2024-05-08 19:55:16,2024-05-08 19:56:16,6,1,2,0,1,2024-05-08T19:55:56Z,9.621999979019165,3,1,1
612ce2dc4fe6978901d3ed10,Increasing,3,2024-05-08 19:55:16,2024-05-08 19:56:16,7,1,2,2,1,2024-05-08T19:56:00Z,4.259999990463257,4,0,1
612ce2dc4fe6978901d3ed10,Increasing,3,2024-05-08 19:55:16,2024-05-08 19:56:16,8,1,2,1,1,2024-05-08T19:56:11Z,11.280999898910522,3,0,1
63e530e893c44a3aefe9b29c,Increasing,1,2024-05-08 19:53:01,2024-05-08 19:54:53,1,2,0,1,0,2024-05-08T19:52:44Z,0,1,4,0
63e530e893c44a3aefe9b29c,Increasing,1,2024-05-08 19:53:01,2024-05-08 19:54:53,2,2,2,1,1,2024-05-08T19:53:00Z,15.189000129699707,0,2,2
63e530e893c44a3aefe9b29c,Increasing,1,2024-05-08 19:53:01,2024-05-08 19:54:53,3,2,2,2,1,2024-05-08T19:53:07Z,7.417999982833862,1,1,1
63e530e893c44a3aefe9b29c,Increasing,1,2024-05-08 19:53:01,2024-05-08 19:54:53,4,0,2,2,1,2024-05-08T19:53:41Z,34.11400008201599,2,0,1
63e530e893c44a3aefe9b29c,Increasing,1,2024-05-08 19:53:01,2024-05-08 19:54:53,5,2,2,2,0,2024-05-08T19:53:51Z,10.253000020980835,2,2,2
63e530e893c44a3aefe9b29c,Increasing,1,2024-05-08 19:53:01,2024-05-08 19:54:53,6,2,2,0,0,2024-05-08T19:54:02Z,10.434999942779541,1,2,1
63e530e893c44a3aefe9b29c,Increasing,1,2024-05-08 19:53:01,2024-05-08 19:54:53,7,0,2,0,0,2024-05-08T19:54:08Z,6.2200000286102295,2,1,1
63e530e893c44a3aefe9b29c,Increasing,1,2024-05-08 19:53:01,2024-05-08 19:54:53,8,0,1,0,0,2024-05-08T19:54:17Z,9.083999872207642,3,1,1
6151b29b82509c9a7825c254,Flat,0,2024-05-08 19:53:33,2024-05-08 19:54:53,1,1,0,0,0,2024-05-08T19:53:56Z,0,1,1,0
6151b29b82509c9a7825c254,Flat,0,2024-05-08 19:53:33,2024-05-08 19:54:53,2,2,0,1,0,2024-05-08T19:54:06Z,10.461999893188477,2,0,2
6151b29b82509c9a7825c254,Flat,0,2024-05-08 19:53:33,2024-05-08 19:54:53,3,2,0,2,0,2024-05-08T19:54:15Z,9.029000043869019,3,0,1
6151b29b82509c9a7825c254,Flat,0,2024-05-08 19:53:33,2024-05-08 19:54:53,4,0,0,2,0,2024-05-08T19:54:22Z,6.431999921798706,2,1,1
6151b29b82509c9a7825c254,Flat,0,2024-05-08 19:53:33,2024-05-08 19:54:53,5,2,1,2,0,2024-05-08T19:54:27Z,5.611999988555908,4,0,2
6151b29b82509c9a7825c254,Flat,0,2024-05-08 19:53:33,2024-05-08 19:54:53,6,2,2,2,0,2024-05-08T19:54:33Z,5.555000066757202,3,1,1
6151b29b82509c9a7825c254,Flat,0,2024-05-08 19:53:33,2024-05-08 19:54:53,7,2,1,2,1,2024-05-08T19:54:39Z,5.858000040054321,3,1,2
6151b29b82509c9a7825c254,Flat,0,2024-05-08 19:53:33,2024-05-08 19:54:53,8,1,1,2,0,2024-05-08T19:54:47Z,8.661999940872192,3,0,2
6321dd8071382720694df153,Flat,0,2024-05-08 19:48:22,2024-05-08 19:55:03,1,0,0,0,0,2024-05-08T19:49:00Z,0,1,2,0
6321dd8071382720694df153,Flat,0,2024-05-08 19:48:22,2024-05-08 19:55:03,2,1,1,1,1,2024-05-08T19:49:20Z,20.33299994468689,1,1,4
6321dd8071382720694df153,Flat,0,2024-05-08 19:48:22,2024-05-08 19:55:03,3,2,2,2,1,2024-05-08T19:49:41Z,20.69600009918213,3,1,3
6321dd8071382720694df153,Flat,0,2024-05-08 19:48:22,2024-05-08 19:55:03,4,1,2,2,0,2024-05-08T19:50:09Z,27.444999933242798,1,2,2
6321dd8071382720694df153,Flat,0,2024-05-08 19:48:22,2024-05-08 19:55:03,5,2,0,0,1,2024-05-08T19:50:37Z,28.08299994468689,3,0,4
6321dd8071382720694df153,Flat,0,2024-05-08 19:48:22,2024-05-08 19:55:03,6,0,1,2,1,2024-05-08T19:52:27Z,109.9210000038147,1,3,3
6321dd8071382720694df153,Flat,0,2024-05-08 19:48:22,2024-05-08 19:55:03,7,1,2,0,1,2024-05-08T19:53:36Z,69.61800003051758,3,0,3
6321dd8071382720694df153,Flat,0,2024-05-08 19:48:22,2024-05-08 19:55:03,8,2,1,1,0,2024-05-08T19:54:37Z,60.48200011253357,1,2,4
663a6f456c99ab4830407bdf,Flat,3,2024-05-08 19:54:22,2024-05-08 19:55:13,1,0,0,0,0,2024-05-08T19:54:27Z,0,3,1,0
663a6f456c99ab4830407bdf,Flat,3,2024-05-08 19:54:22,2024-05-08 19:55:13,2,0,1,0,0,2024-05-08T19:54:32Z,5.735999822616577,3,0,1
663a6f456c99ab4830407bdf,Flat,3,2024-05-08 19:54:22,2024-05-08 19:55:13,3,0,2,0,0,2024-05-08T19:54:37Z,4.288000106811523,4,0,1
663a6f456c99ab4830407bdf,Flat,3,2024-05-08 19:54:22,2024-05-08 19:55:13,4,1,2,0,0,2024-05-08T19:54:44Z,7.08899998664856,3,1,1
663a6f456c99ab4830407bdf,Flat,3,2024-05-08 19:54:22,2024-05-08 19:55:13,5,2,2,0,0,2024-05-08T19:54:48Z,3.7109999656677246,3,0,1
663a6f456c99ab4830407bdf,Flat,3,2024-05-08 19:54:22,2024-05-08 19:55:13,6,0,2,1,0,2024-05-08T19:54:56Z,8.821000099182129,3,0,2
663a6f456c99ab4830407bdf,Flat,3,2024-05-08 19:54:22,2024-05-08 19:55:13,7,0,2,2,0,2024-05-08T19:55:00Z,3.924999952316284,3,1,1
663a6f456c99ab4830407bdf,Flat,3,2024-05-08 19:54:22,2024-05-08 19:55:13,8,0,2,0,1,2024-05-08T19:55:06Z,5.269000053405762,3,1,2
5d9da281c8406d0014d79311,Flat,3,2024-05-08 19:57:25,2024-05-08 19:59:26,1,0,0,0,0,2024-05-08T19:57:35Z,0,3,1,0
5d9da281c8406d0014d79311,Flat,3,2024-05-08 19:57:25,2024-05-08 19:59:26,2,0,0,0,1,2024-05-08T19:57:45Z,10.240000009536743,2,2,1
5d9da281c8406d0014d79311,Flat,3,2024-05-08 19:57:25,2024-05-08 19:59:26,3,0,0,2,1,2024-05-08T19:58:04Z,18.80999994277954,2,1,1
5d9da281c8406d0014d79311,Flat,3,2024-05-08 19:57:25,2024-05-08 19:59:26,4,2,0,2,1,2024-05-08T19:58:22Z,18.569999933242798,1,2,1
5d9da281c8406d0014d79311,Flat,3,2024-05-08 19:57:25,2024-05-08 19:59:26,5,2,0,1,0,2024-05-08T19:58:40Z,17.08999991416931,3,1,2
5d9da281c8406d0014d79311,Flat,3,2024-05-08 19:57:25,2024-05-08 19:59:26,6,0,2,0,0,2024-05-08T19:59:10Z,30.182000160217285,2,2,3
5d9da281c8406d0014d79311,Flat,3,2024-05-08 19:57:25,2024-05-08 19:59:26,7,0,1,0,0,2024-05-08T19:59:13Z,3.3469998836517334,2,1,1
5d9da281c8406d0014d79311,Flat,3,2024-05-08 19:57:25,2024-05-08 19:59:26,8,2,1,1,0,2024-05-08T19:59:21Z,8.342000007629395,2,1,2
643ff216b732bb345c8403e2,Flat,0,2024-05-08 19:54:03,2024-05-08 19:55:30,1,0,1,0,0,2024-05-08T19:54:16Z,0,1,3,0
643ff216b732bb345c8403e2,Flat,0,2024-05-08 19:54:03,2024-05-08 19:55:30,2,2,1,0,0,2024-05-08T19:54:32Z,15.885999917984009,0,2,1
643ff216b732bb345c8403e2,Flat,0,2024-05-08 19:54:03,2024-05-08 19:55:30,3,0,0,0,0,2024-05-08T19:54:39Z,7.361000061035156,1,3,2
643ff216b732bb345c8403e2,Flat,0,2024-05-08 19:54:03,2024-05-08 19:55:30,4,0,0,1,0,2024-05-08T19:54:46Z,7.16700005531311,2,2,1
